,titulo,artista,letras
835,Dói,Fernando e Sorocaba," A padaria tá fechada, ainda é 440. Um café amargo agora ia fazer a diferença. Mas não ia deixar de te lembrar. Faz mais de 24 horas que você não dá sinal. Se eu te ligo, cai direto na caixa postal. E esse seu desprezo tá pegando mal. Em uma hora dessas, desencano e te abandono. E assim como eu, você vai perder o sono. E o seu fogo eu não vou mais apagar. Dói, vou te mostrar como desprezo dói. Mas a saudade dói o dobro, dói e vai doer. Quando me ver com outro alguém, cê vai saber. Como é que dói. Dói, vou te mostrar como desprezo dói. Mas a saudade dói o dobro, dói e vai doer. Quando me ver com outro alguém, cê vai saber. Como é que dói. A padaria tá fechada, ainda é 440. Um café amargo agora ia fazer a diferença. Mas não ia deixar de te lembrar. Faz mais de 24 horas que você não dá sinal. Se eu te ligo, cai direto na caixa postal. E esse seu desprezo tá pegando mal. Em uma hora dessas, desencano e te abandono. E assim como eu, você vai perder o sono. E o seu fogo eu não vou mais apagar. Dói, vou te mostrar como desprezo dói. Mas a saudade dói o dobro, dói e vai doer. Quando me ver com outro alguém, cê vai saber. Como é que dói. Dói, vou te mostrar como desprezo dói. Mas a saudade dói o dobro, dói e vai doer. Quando me ver com outro alguém, cê vai saber. Como é que dói. Dói, vou te mostrar como desprezo dói. Mas a saudade dói o dobro, dói e vai doer. Quando me ver com outro alguém, cê vai saber. Como é que dói. A padaria tá fechada, ainda é 440.  "
836,Saudade de Tereza,Daniel e Samuel, Tereza era uma menina linda que vivia na Igreja. Cantava belos hinos de louvores expulsava a tristeza. Seus olhos tinham um brilho reluzente refletindo o amor. Mas o inimigo um dia armou um laço e sobre ela jogou. Tereza então deixou de olhar pra Deus e começou olhar o mundo. E a carne tomou conta do Espírito em fração de segundos. E levantando a voz pra sua mãe disse Mãe eu vou partir. Preciso de dinheiro eu vou embora pra minha vida curtir. E as lágrimas de mãe não conseguiram convencer seu coração. Tereza então partiu deixando sua Igreja sua fé e seus irmãos. Jamais imaginava que na frente seu destino era fatal. Pois o inimigo abriu os braços para ela só pra lhe fazer o mal. Tereza pelas altas madrugadas conheceu um sedutor. Que cheio de palavras lhe fazia falsas juras de amor. Então de corpo e alma ao pecado ela logo se entregou. E já não era mais uma menina sua vida se acabou. Depois de muitos dias de embalo era hora de voltar. Tereza despediu do seu amor prometendo retornar. Mas ele escreveulhe uma carta para ela ler mais tarde. E no final da carta estava escrito bemvindo ao mundo da AIDS. A dor e o desespero tomou conta do coração de Tereza. Sua beleza foi embora como um rio que deságua para o mar. A luta pela vida foi tamanha mas morreu não teve jeito. Ficou no peito uma saudade de Tereza que jamais irá voltar. E hoje o que resta são os olhos de uma mãe que ainda chora. Chama Tereza com a voz já bem cansada pela casa noite a fora. Mas a Tereza pelo preço do pecado desse mundo foi embora. E ficou claro que quem abandona a Cristo só encontra o mal la fora. Só encontra o mal la fora.  
837,Nova York,Victor e Leo," Essa é a história de um novo herói. Cabelos compridos ao rolar no vento. Pela estrada, no seu caminhão. Gravado no peito a sombra de um dragão. Tinha um sonho Ir pra Nova York. E levar a namorada. Fazer seu caminhão voar nas nuvens. Mas enquanto isso, na estrada. Saudade vai, vai, vai. Saudade vem, vem, vem. Te buscar. Saudade vai, vai, vai. Saudade vem, vem, vem. Te buscar.  "
838,Bate Na Porta,Daniel e Samuel," Toda vez que você tenta se alegrar. Uma chuva de tristeza vem molhar. A sua vida. É uma espada dividindo coração. É uma dor que já não tem explicação, alma ferida. Você se ajoelha e fala com Jesus. Que já não suporta mais levar a cruz. Pensa em desistir. Mais eu hoje estou aqui pra te dizer. Vá orando não desista de bater. Que esta porta vai se abrir. Bate na porta até abrir. Volta insistir Deus está vendo. A noite passa. Vem a aurora o sol agora está nascendo. Essa chuva de tristeza em seu olhar. Jesus cristo pode agora transformar em chuvas de benção. Acredite lute sem retroceder. Pois o céu está esperando por você. Com recompensas.  "
839,Deixa o Vento Bater,Matheus e Kauan," Você vai ter que me aguentar. É melhor se acostumar. Dançar a música que o amor tocar. E o tempo vai voar. Nem em filme aconteceu. Nada igual você e eu. O romance cinco estrelas. Que ninguém ainda viveu. Você vem e a saudade então vai. Ficar assim não dá mais. Deixa o vento bater. Te descabelar. É assim que eu adoro te beijar. Não tem nada igual. Esse nosso astral. O tanto que eu te amo não, não deve ser normal. Você vai ter que me aguentar. É melhor se acostumar. Dançar a música que o amor tocar. E o tempo vai voar. Nem em filme aconteceu. Nada igual você e eu. O romance cinco estrelas. Que ninguém ainda viveu. Você vem e a saudade então vai. Ficar assim não dá mais. Deixa o vento bater. Te descabelar. É assim que eu adoro te beijar. Não tem nada igual. Esse nosso astral. O tanto que eu te amo não, não deve ser normal. Deixa o vento bater. E te descabelar. É assim que eu adoro te beijar. Não tem nada igual. Esse nosso astral. O tanto que eu te amo não, não deve ser normal.  "
840,Talismã,Leonardo," Sabe, quanto tempo eu não te vejo. Cada vez você distante, mas eu gosto de você. Porque. Sabe, eu pensei que fosse fácil. Esquecer seu jeito frágil. De se dar sem receber. Só você. Só você que me ilumina. Meu pequeno talismã. Como é doce essa rotina. De te amar toda manhã. Nos momentos mais difíceis. Você é o meu divã. Nosso amor não tem segredo. Sabe tudo de nós dois. E joga fora os nossos medos. Vai saudade, diz pra ela. Diz pra ela aparecer. Vai saudade, vê se troca. A minha solidão por ela. Pra valer o meu viver.  "
841,Tapete Vermelho,Zé Neto e Cristiano," Essa é a data que a gente preparou. 6 de Fevereiro, o nosso casamento e nesse momento. Tô te esperando no altar, na capelinha que a gente escolheu. E mesmo antes de você entrar, a lágrima desceu. E na cabeça passa tanta coisa. Eu imaginando o padre falando. Já pode beijar a noiva. Mas espera aí, já passou da hora de você chegar. Se bem que é normal a noiva demorar. Tô te esperando pra gente casar. Mas espera aí, já passou da hora de você chegar. Se bem que é normal a noiva demorar. Mas um convidado veio me falar. Pode esquecer o beijo, e nesse tapete vermelho. A noiva não vai mais passar.  "
842,Você Não Sabe o Que É Amor,Luan Santana," Não use mais o plural. Não fale de nós dois como se tudo ainda fosse igual. Não tente se desculpar. Você não tem moral pra me dizer que sabe o que é amar. Eu te juro, nunca mais. Nunca mais vou me entregar. Pode ir, tudo bem. Você não sabe o que é gostar de alguém. Pode rir, tô legal. E o que eu sofri espero que não sofra igual. Fiquei mal, mas passou. Você não sabe o que é amor. Não fale mais do futuro. Não fique aí pensando que eu giro em torno do seu mundo. Não vamos mais se enganar. Tem marcas nessa vida que o tempo não vai apagar. Eu te juro, nunca mais. Nunca mais vou me entregar. Pode ir, tudo bem. Você não sabe o que é gostar de alguém. Pode rir, tô legal. E o que eu sofri espero que não sofra igual. Fiquei mal, mas passou. Você não sabe o que é amor. ""Olhando em meu olhar você vai perceber que não há mais tempo pra nós dois. Eu te amei do jeito mais profundo que alguém pode amar outra pessoa. Mas eu desisto de você, acabou. Acabou..."". Pode ir, tudo bem. Você não sabe o que é gostar de alguém. Pode rir, tô legal. E o que eu sofri espero que não sofra igual. Fiquei mal, mas passou. Você não sabe o que é amor. Pode ir, tudo bem. Você não sabe o que é gostar de alguém. Pode rir, tô legal. E o que eu sofri espero que não sofra igual. Fiquei mal mas passou. Você não sabe o que é amor. Você não sabe o que é amor. Você não sabe o que é amor.  "
843,Ainda Te Amo,Zé Neto e Cristiano," Meu amigo, diz pra ela, que me viu sorrindo e curtindo a vida. E que o sofrimento já não me pertence. E como ninguém eu tô seguindo em frente. Tô feliz da vida, tô muito contente. Que não penso nela mais nenhum segundo. E que sou o cara mais feliz do mundo. Só não diz pra ela que eu estou morrendo. Sem o amor dela o quanto estou sofrendo. E que na verdade estou enlouquecendo. Os dias não passam tudo é um tormento. Diz pra ela pra seguir em frente. Esqueça o passado não pense na gente. Pois se me deixou sei que fui o culpado. Não agi direito e fiz tudo errado. Nossa história longa já passaram anos. E no pensamento ainda te chamo. E pro coração resume em três palavras. Ainda te amo.  "
844,Amor de Motel,Simone e Simaria," Uma e quinze da manhã. Tô te esperando no mesmo lugar. Já passou do horário combinado. E eu tô preocupado sem poder ligar. Será que você está com ele. Inventando uma desculpa pra poder sair. Ou será que você tá com medo de fugir. Vem logo me ver. Vem matar minha vontade. Vem logo me ver. Nem que seja dez minutos de prazer. Porque o que eu mais quero é ficar contigo. Por você vale de tudo, até correr perigo. Amor de motel, coração infiel. Nós dois nesse quarto. Eu faço um pecado que nos leva ao céu. Amor de motel, coração infiel. Meu corpo treme inteiro. Toda vez que eu vejo seus lábios de mel.  "
845,Coração Aberto,Eduardo Costa, A gente tem que conversar. E por as coisas no lugar. Um amor que é tão bonito. Bem maior que o infinito. Nunca pode acabar. O seu orgulho é tão cruel. Tem gosto amargo feito fel. Desde que a gente se separou. Já não sei nem quem eu sou. Tô perdido pelas ruas. Feito um cão sem dono. Perdido no abandono. Implorando teu carinho. Sem seu amor me sinto uma criança. Mas não perco a esperança. Sei que um dia eu vou te amar. Me dê uma chance de explicar. O quanto eu amo você. Não é amor de carnaval. O meu amor é real. Você tem que entender. Me dê uma chance de explicar. Que sem você não sei viver. Eu te quero aqui por perto. Tô de coração aberto. Tô querendo amar você. Tô querendo amar você. Tô de coração aberto.  
846,Caboclo Na Cidade,Chitãozinho & Xororó," Seu moço eu já fui roceiro no triângulo mineiro onde eu tinha meu ranchinho.. Eu tinha uma vida boa com a Isabel minha patroa e quatro barrigudinhos.. Eu tinha dois bois carreiros muito porco no chiqueiro e um cavalo bom, arriado.. Espingarda cartucheira quatorze vacas leiteiras e um arrozal no banhado.. Na cidade eu só ia a cada quinze ou vinte dias pra vender queijo na feira.. E no mais estava folgado todo dia era feriado pescava a semana inteira.. Muita gente assim me diz que não tem mesmo raiz essa tal felicidade. Então aconteceu isso resolvi vender o sítio e vir morar na cidade.. Já faz mais de doze anos que eu aqui já to morando como eu to arrependido.. Aqui tudo é diferente não me dou com essa gente vivo muito aborrecido.. Não ganho nem pra comer já não sei o que fazer to ficando quase louco.. É só luxo e vaidade penso até que a cidade não é lugar de caboclo.. Minha filha Sebastiana que sempre foi tão bacana me dá pena da coitada.. Namorou um cabeludo que dizia Ter de tudo mas fui ver não tinha nada.. Se mandou pra outras bandas ninguém sabe onde ele anda e a filha tá abandonada.. Como dói meu coração ver a sua situação nem solteira e nem casada.. Até mesmo a minha veia já tá mudando de idéia tem que ver como passeia.. Vai tomar banho de praia tá usando minisaia e arrancando a sobrancelha.. Nem comigo se incomoda quer saber de andar na moda com as unhas todas vermelhas.. Depois que ficou madura começou a usar pintura credo em cruz que coisa feia.. Voltar ""pra"" Minas Gerais sei que agora não dá mais acabou o meu dinheiro.. Que saudade da palhoça eu sonho com a minha roça no triângulo mineiro.. Nem sei como se deu isso quando eu vendi o sítio para vir morar na cidade.. Seu moço naquele dia eu vendi minha família e a minha felicidade.  "
847,Feliz Aniversário,Musical JM," Refrão. Feliz aniversário,feliz aniversário. Parabéns pra você.. Feliz aniversário,feliz aniversário. Parabéns pra você.. Feliz aniversário,feliz aniversário. Muitos anos de vida.. Feliz aniversário,feliz aniversário.. Nesta data tão querida.. Hoje é o seu dia,curta com alegria.. Que deus te ilumine a todo segundo.. Nós todos te amamos,. Por isso desejamos,. Toda felicidade desse mundo.. Que todos os seus sonhos,. Tornem realidade.. Que deus te ilumine e te ajude.. Saúde é o que interessa, e o resto não tem pressa.. Seja sempre assim e não mude.. Repete desde o início....  "
848,Compensa Me Amar,Henrique e Juliano," A razão tem atrapalhado nós dois. E o perdão tem ficado de lado. E depois coração, dia inteiro pedindo atenção. Não sei, não, se esse amor dura mais um verão. Eu sei lá se de repente. A gente consegue parar, nem que seja uns minutos. Pra conversar e acertar. Passar por cima dos problemas e resolver tudo. Eu acho que to sonhando alto. Só ta faltando mirar bem no alvo. Talvez eu possa saber o que te faça ficar. Aqui com vontade de vir me beijar. E depois que a nossa cama esquentar. Cê vai ver que compensa me amar. E no chão da nossa sala vai rolar. Cê vai ver que compensa me amar. Eu sei lá se de repente. A gente consegue parar, nem que seja uns minutos. Pra conversar e acertar. Passar por cima dos problemas e resolver tudo. Eu acho que to sonhando alto. Só ta faltando mirar bem no alvo. Talvez eu possa saber o que te faça ficar. Aqui com vontade de vir me beijar. E depois que a nossa cama esquentar. Cê vai ver que compensa me amar. E no chão da nossa sala vai rolar. Cê vai ver que compensa me amar. E no chão da nossa sala vai rolar. Cê vai ver que compensa me amar. E no chão da nossa sala vai rolar. Cê vai ver que compensa me amar.  "
849,Noite Fracassada,Jads e Jadson," Outra noite fracassada sem você do lado. Tô saindo da boate todo incomodado. Tá na cara que não te esqueci. Na saída um casal se beijando na rua. Até pareceu nós dois, senti saudade sua. Quase não reconheci. Até assustei. E o copo deixei cair da minha mão. Era você beijando outro sem parar. Por isso, eu liguei. Melhor esquecer a última mensagem que acabei de enviar. Melhor desconsiderar. Esquece toda essa besteira que você já leu. Não tá mais aqui o trouxa que escreveu. É culpa da bebida, foi só recaída. Pelo amor de Deus. Esquece. Percebi que tá bem melhor do que eu. Esse beijo que deu nele cê nunca me deu. Continua o que cê tá fazendo. Cê vai beijando, eu vou bebendo.  "
850,Poeira da Lua,Marcos e Belutti, Meus pés estavam pulando calçadas. Pulando as divisões das calçadas. Dois pés sozinhos e uma estrada. Dois pés chutando latas. Ai eles tropeçaram em você. Eles tropeçaram em você. Você me beijou e eu voltei do espaço. Com poeira da lua nos sapatos. Você me beijou e eu voltei do espaço. Com poeira da lua nos sapatos. Com poeira da lua nos sapatos.  
