,titulo,artista,letras
801,Língua Solta,Elza Soares," Olha a rua tá vazia, é bom correr. Eu levantaria o sol até você. Some o dia, cai a noite fria. E o silêncio me arrepia. Vamos juntas que tem muito pra fazer. Sem fingir que dá, que dói, é só dizer. Somos duas, nós e todas nós. Vamos levantar o sol. É dia de falar e de ouvir, também. Com medo de careta, dou a mão. E cala o horror, a cara feia, noite escura. Que a coragem é língua solta e solução. É dia de encarar o tempo e os leões. Se tudo é perigoso, solta o ar. Escuta a maré, a lua, o rádio, a previsão. Por nós, só nós, e o mundo inteiro pra gritar. Nós não temos o mesmo sonho e opinião. Nosso eco se mistura na canção. Quero voz e quero o mesmo ar. Quero mesmo é incomodar. Tem a voz que diz que não, não pode ser. Mas eu digo sim, que sim pro que eu quiser. Sexo, pelo, prego e futebol. Puta, presidente e cardial. É dia de falar e de ouvir, também. Com medo de careta, dou a mão. E cala o horror, a cara feia, noite escura. Que a coragem é língua solta e solução. É dia de encarar o tempo e os leãos. Se tudo é perigoso, solta o ar. Escuta a maré, a lua, o rádio, a previsão. Por nós, só nós, e o mundo inteiro pra gritar. Por nós, só nós, e o mundo inteiro pra gritar. Por nós, só nós, e o mundo inteiro pra gritar.  "
802,Aos Pés Da Cruz,Orlando Silva, Aos pés da Santa Cruz. Você se ajoelhou. E em nome de Jesus. Um grande amor. Você jurou. Jurou mas não cumpriu. Fingiu e me enganou. Pra mim você mentiu. Pra Deus você pecou. (bis). O coração tem razões. Que a própria razão desconhece. Faz promessas e juras. Depois esquece. Seguindo esse princípio. Você também prometeu. Chegou ate a jurar um grande amor. Mas depois me esqueceu. Aos pés da Santa Cruz. Você se ajoelhou. E em nome de Jesus. Um grande amor. Você jurou. Jurou mas não cumpriu. Fingiu e me enganou. Pra mim você mentiu. Pra Deus você pecou. O coração tem razões. Que a própria razão desconhece. Faz promessas e juras. Depois esquece. Seguindo esse principio. Você também prometeu. Chegou ate a jurar um grande amor. Mas depois se esqueceu.  
803,Tradição (vai no Bexiga pra ver),Geraldo Filme," Quem nunca viu o samba amanhecer . vai no Bexiga pra ver, vai no Bexiga praver. O samba não levanta mais poeira. Asfalto hoje cobriu o nosso chão. Lembrança eu tenho da Saracura. Saudade tenho do nosso cordão. Bexiga hoje é só arranhacéu. e não se vê mais a luz da Lua. mas o VaiVai está firme no pedaço. é tradição e o samba continua..  "
804,Menino Deus,Clara Nunes," Raiou, resplandeceu, iluminou. Na barra do dia o canto do galo ecoou. A flor se abriu. A gota de orvalho brilhou. Quando a manhã surgiu. Dos dedos de nosso senhor. A paz amanheceu sobre o país. E o povo até pensou que já era feliz. Mas foi porque pra tudo mundo pareceu. Que o Menino Deus nasceu. A tristeza se abraçou com a felicidade. Entoando cantos de alegria e liberdade. Parecia um carnaval no meio da cidade. Que me deu vontade de cantar pro meu amor. Raiou, resplandeceu, iluminou. Na barra do dia o canto do galo ecoou. A flor se abriu. A gota de orvalho brilhou. Quando a manhã surgiu. Nos dedos de nosso senhor. A paz amanheceu sobre o país. E o povo até pensou que já era feliz. Mas foi porque pra tudo mundo pareceu. Que o Menino Deus nasceu.  "
805,Sentimentos,Paulinho da Viola, Sentimentos em meu peito eu tenho demais. A alegria que eu tinha nunca mais. Depois daquele dia em que eu fui sabedor. Que a mulher que eu mais amava. Nunca me teve amor. Hoje ela pensa que estou apaixonado. Mas é mentira está dando um golpe errado. Agora estou resolvido. A não amar a mais ninguém. Porque sem ser amado não convém.  
806,Risque,Orlando Silva," Risque. Meu nome do seu caderno. Pois não suporto o inferno. Do nosso amor fracassado. Deixe. Que eu siga novos caminhos. Em busca de outros carinhos. Matemos nosso passado. Mas, se algum dia, talvez, a saudade apertar. Não se perturbe, afogue a saudade. Nos copos de um bar. Creia. Toda a quimera se esfuma. Como a brancura da espuma. Que se desmancha na areia.  "
807,Nem Eu,Dorival Caymmi," Não fazes favor nenhum. Em gostar de alguém. Nem eu, nem eu, nem eu. Quem inventou o amor. Não fui eu. Não fui eu, não fui eu. Não fui eu nem ninguém. O amor acontece na vida. Estavas desprevenida. E por acaso eu também. E como o acaso é importante querida. De nossas vidas a vida. Fez um brinquedo também.  "
808,Além de Mim,Jorge Aragão," Não é. Por acaso que sinto esta angústia na voz. Este nó na garganta que não se desfaz. Este tremor nas mãos este frio nos pés. Uma ânsia de entrega, que nunca senti. Me tira de mim me faz naufragar. Me deixa no ar me leva pro céu. É o amor que. Me deixa no ar me leva pro céu. É o amor. Sentimento raro por ser tão contrário. Altera quem sente o corpo e a mente. Faz tudo mais belo mais livre, mais puro. Faz som ao silêncio brilha no escuro. Só sei quando amo, não sou mais eu. Sou mais que eu além de mim. Só consigo viver assim.  "
809,Mulher Indigesta,Noel Rosa," Mas que mulher indigesta(Indigesta). Merece um tijolo na testa. Essa mulher não namora. Também não deixa mais ninguém namorar. É um bom centerhalf pra marcar. Pois não deixa a linha chutar. E quando se manifesta. O que merece é entrar no açoite. Ela é mais indigesta do que prato. De salada de pepino à meianoite. Essa mulher é ladina. Toma dinheiro, é até chantagista. Arrancoume três dentes de platina. E foi logo vender no dentista.  "
810,Desenredo,Dorival Caymmi," Por toda terra que passo me espanta tudo que vejo. A morte tece seu fio de vida feita ao avesso. O olhar que prende anda solto. O olhar que solta anda preso. Mas quando eu chego eu me enredo. Nas tramas do teu desejo. O mundo todo marcado à ferro, fogo e desprezo. A vida é o fio do tempo, a morte o fim do novelo. O olhar que assusta anda morto. O olhar que avisa anda aceso. Mas quando eu chego eu me perco. Nas tranças do teu segredo. Ê Minas, ê Minas, é hora de partir, eu vou. Voume embora pra bem longe. A cera da vela queimando, o homem fazendo seu preço. A morte que a vida anda armando, a vida que a morte anda tendo. O olhar mais fraco anda afoito. O olhar mais forte, indefeso. Mas quando eu chego eu me enrosco. Nas cordas do seu cabelo. Ê Minas, ê Minas, é hora de partir, eu vou. Voume embora pra bem longe....  "
811,Estava Perdido Num MAr,Dudu Nobre," Quero um pedaço do seu coração. Vou me render à paixão. Mas sei que posso sofrer. Cansei de tanta aventura quero você. Me encanta sua ternura quero você. Não posso viver sozinho. Sem rumo, em desalinho. Seu perfume foi feito pra me enfeitiçar. Sou capaz de qualquer loucura, pra te beijar. Venço minhas amarguras, pra te beijar. Viajo na sua candura. Pureza, amor, beleza pura. No seu cais eu quero me ancorar. Estava perdido num mar. À deriva, você me encontrou. Sou marujo, não vou marear. Nem sofrer um naufrágio no amor. Várias estrelas a me guiar. Eu navegava em qualquer direção. Você veio pra me iluminar. Te entreguei o meu coração.  "
812,Sanfona Branca,Benito Di Paula," Aquela sanfona branca. Aquele chapéu de couro. É quem meu povo proclama. Luiz Gonzaga é de ouro. Aquele tom nordestino. A voz sai do coração. É ele o rei do baião, é Luiz. É cantador do sertão. É filho de Januário. É quem canta o Juazeiro. É festa, é povo, Luiz alegria. Luiz Gonzaga é poesia. Aquela sanfona branca. Aquele chapéu de couro. É quem meu povo proclama. Luiz Gonzaga é de ouro. Aquele tom nordestino. A voz sai do coração. É ele o rei do baião, é Luiz. É cantador do sertão. É filho de Januário. É quem canta o Juazeiro. É festa, é povo, Luiz alegria. Luiz Gonzaga é poesia.  "
813,Boteco do Arlindo,João Nogueira," Gripe cura com limão, jurubeba é pra azia. Do jeito que a coisa vai, boteco do Arlindo vira drogaria. O médico tava com medo que o meu figueiredo não andasse bem. Então receitou jurubeba, alcachofra e de quebra carqueja também. Embora fosse homeopatia a grana que eu tinha era só dois barão. Mas o Arlindo é pai d'égua, foi passando a régua, eu fiquei logobão. Tem vinho pra conjuntivite, licor pra bronquite, cerveja pros rins. Traçados e rabosdegalo pra todos os males e todos os fins. O Juca chegou lá no Arlindo se desmilingüindo, querendo apagar. Tomou batida de jambo, recebeu o rango e botou pra quebrar. Batida de ervacidreira se der tremedeira ou palpitação. Pra quem tá doente do peito faz um grande efeito licor de agrião. E toda velhice se acaba se der catuaba prum velho tomar. Meu Tio bebeu lá no Arlindo e saiu tinindo pra ir furunfar.  "
814,Taras e Manias,Elymar Santos," Quando você vem com essa cara de menina levada    pensando. besteira. Me dá um arrepio na pele dá água na boca    de ficar com você. Você não tem um pingo de vergonha  e todo homem sonha. Ter alguém assim, realizando minhas fantasias taras e manias. você vem pra mim. Uma lady na mesa uma louca na cama na maior safadeza você diz. que me ama. Me fazendo a cabeça coquetail de loucura, quando você começa. ninguém mais te segura. E mexe remexe se enconsta se enrosca. Se abre se mostra pra mim. Me agarra me lanha me arranha. Não muda que eu quero você sempre assim.  "
815,1800 Colinas,Beth Carvalho," Subi mais de 1800 colinas. Não vi nem a sombra. De quem eu desejo encontrar. Ó Deus eu preciso encontrar meu amor, ôôôô. Pra matar a saudade que quer me matar. Eu queria dar sossego ao meu coração. Mas fui infeliz no amor. Fui gostar de quem não gosta de ninguém. E hoje só me resta a dor. Por isso eu subi.  "
816,Morena do Mar,Dorival Caymmi," Ô morena do mar,  oi  eu,     ô morena do mar. Ô morena do mar,sou eu     que acabei de chegar. Ô morena do mar  . Eu disse que ia voltar. Ai,eu disse que ia chegar,. Cheguei. Ô morena do mar, oi eu,       Ô morena do mar. Ô morena do mar,sou eu     que acabei de chegar. Ô morena do mar  . Eu disse que ia voltar. Ai,eu disse que ia chegar,. Cheguei. Para te agradar. Ai,eu trouxe os peixinhos do mar. Morena. Para te enfeitar,. Eu trouxe as conchinhas do mar  . As estrelas do céu. Morena   . E as estrelas do mar. Ai,as pratas e os ouros de Iemanjá. Ai,as pratas e os ouros de Iemanjá.  "
817,Além da Razão,Fundo de Quintal, Laia laia .... Por te amar eu pintei um azul pro céu se admirar. Até o mar adocei e das pedras leite eu fiz brotar. De um vulgar fiz um rei e do nada um império pra te dar. E a cantar eu direi o que eu acho então o que é amar. É uma fonte lá atrás do monte do horizonte. Jardim sem espinho. Vinho que vai bem em qualquer canção. Roupa de vestir em qualquer estação. É uma dança paz de criança que só se alcança. Se houver carinho. É estar além da simples razão. Basta não mentir pro seu coração.. Laia laialá....  
818,Ensaboa,Cartola," Ensaboa mulata, ensaboa. Ensaboa. Tô ensaboando. Ensaboa mulata, ensaboa. Ensaboa. Tô ensaboando. Tô lavando a minha roupa. Lá em casa estão me chamando Dondon. Ensaboa mulata, ensaboa. Ensaboa. Tô ensaboando. Os fio que é meu, que é meu. E que é dela. Rebenta a goela de tanto chorá. O rio tá seco, o sol não vem não. Vortemos pra casa. Chamando Dondon.  "
819,Volte Amanhã,Eliana De Lima, Ah meu amor.....quando você vai embora. A solidão me sufoca.....e eu começo a chorar. sei que você.....tem que seguir seu destino. Não se preocupe comigo.....a vida é mesmo assim. Eu sinto o teu cheiro que ficou em mim. E morro de saudade dos carinhos teus. Volte amanhã.....eu quero você de novo. Preciso sentir o teu corpo. Você me faz feliz.  
820,Quinteto Em Branco e Preto,Madrinha," É ela,. Que a todos revela. Logo que sente um valor. Por nosso samba, essa chama conduz. Não vê barreira a transpor. Madrinha de bambas coragem,respeito, amor. As suas vitórias. São sempre vitórias de um povo. A benção lhe pede. O seu afilhado mais novo. O verde,amarelo ganham brilho. Enchem de orgulho. O coração de seus filhos. Você é união, é comunhão, é aquarela. Beth carvalho, ô ô ô. Madrinha do samba da velha. Você é união, é comunhão, é aquarela. Beth carvalho, ô ô ô. Madrinha do samba da velha.  "
821,Nasci Pra Sonhar E Cantar,Dona Ivone Lara, O que trago dentro de mim preciso revelar. Eu solto um mundo de tristeza que a vida me dá. Me exponho a tanta emoção. Nasci pra sonhar e cantar. Na busca incessante do amor. Que desejo encontrar. Quanta gente por aí que não terá. A metade do prazer que sei gastar. No amor sou madrugada. Que padece e não esquece. E há sempre um amanhã. Para o seu pranto secar.  
822,A Casa,Arlindo Cruz," Era uma casa muito engraçada. Não tinha teto, não tinha nada. Ninguém podia entrar nela não. Por que na casa não tinha chão. Chão que eu plantei com tanta dignidade. Eh, nas coisas simples que mora a felicidade. Sonho em manter minha família por perto. Por que pra gente ser feliz eu só preciso de um teto. Era uma casa muito engraçada. Não tinha teto, não tinha nada. Ninguém podia entrar nela não. Por que na casa não tinha chão. Ninguém podia dormir na rede. Por que na casa não tinha parede. Ninguém podia fazer xixi. Por que pinico não tinha ali. No ""vamola"" la Lar doce lar. Pega o que ta ruim pode derrubar. Por que na vida sabe como é. Trabalhando certinho, cedinho já ta de pé. Se o que ta errado e da pra consertar. O que não tem remédio, remediado esta. Era uma casa muito engraçada. Não tinha teto, não tinha nada. Ninguém podia entrar nela não. Por que na casa não tinha chão. Ninguém podia dormir na rede. Por que na casa não tinha parede. Ninguém podia fazer xixi. Por que penico não tinha ali. Por que parede não tinha ali. Janela e porta não tinha ali. E o peniquinho não tinha ali. Mas a felicidade ainda mora ali. Mas era feita com muito esmero. Na rua dos bobos numero zero (4x).  "
823,Renascer das Cinzas,Martinho da Vila," Vamos renascer das cinzas. Plantar de novo o arvoredo. Bom calor nas mãos unidas. Na cabeça de um grande enredo. Ala de compositores. Mandando o samba no terreiro. Cabrocha sambando. Cuíca roncando. Viola e pandeiro. No meio da quadra. Pela madrugada. Um senhor partideiro. Sambar na avenida. De azul e branco. É o nosso papel. Mostrando pro povo. Que o berço do samba. É em Vila Isabel. Tão bonita a nossa escola. E é tão bom cantarolar. La, la, iá, iá, iá, iá, ra iá. La, ra, iá.  "
824,A Lua de Um Poeta,Diogo Nogueira," A lua que brilha no céu. Reflete no meu caminhar. A luz da inspiração (seja onde for). Motivo pra gente compor. Não falta e não há de faltar. Ainda que seja na mesa de um bar. Tem gente que senta, lamenta, reclama. Da falta de sorte, da falta de grana. Se pinta uma queixa é sempre. Uma deixa pra gente inventar. Refrão, estribilho, verso e poesia. Ao som da viola surge a melodia. Parece alquimia. É tanta magia que o samba nos traz. E a lua dana a brilhar lá no céu. E eu vejo o samba brotar no papel. Partido alto ou samba de amor. Pra expressar alegria ou dor. Tudo é enredo na mente de um compositor.  "
825,Minha Missão,Diogo Nogueira," Quando eu canto é para aliviar meu pranto. E o pranto de quem já tanto sofreu. Quando eu canto estou sentindo a luz de um santo. Estou ajoelhando aos pés de Deus. Canto para anunciar o dia. Canto para amenizar a noite. Canto pra denunciar o açoite. Canto também contra a tirania. Canto porque numa melodia. Nascendo no coração do povo. A esperança de um mundo novo. E a luta para se viver em paz. Do poder da criação sou continuação. E quero agradecer. Foi ouvida a minha súplica. Mensageiro sou da música. O meu canto é uma missão, tem força de oração. E eu cumpro o meu dever. Há os que vivem a chorar. Eu vivo pra cantar e canto para viver. Há os que vivem a chorar. Eu vivo pra cantar e canto para viver. Quando eu canto a morte me percorre. E eu solto um canto da garganta. E a cigarra quando canta morre. E a madeira quando morre canta.  "
