,titulo,artista,letras
715,Amor Bipolar,Grupo Bom Gosto," Você dorme de mal e acorda de bem. Manda eu te ligar mas não quer me atender. Ah parei de tentar te entender. Você sente saudade se eu não te procuro. Você pede e eu juro só pra te agradar. Nada a ver o teu jeito de amar. Se tá de bem, a gente faz amor. Se tá de mal, eu fico sem calor. E eu já sei aonde isso vai dar. Eu aqui sem dormir e você a chorar. Logo depois já vem procurar. Se arrependeu e diz que vai mudar. E lá vou eu de novo me entregar. Pra esse amor bipolar. Ê vontade que dá. E você de caô. Fica nesse vai e vem. Bem melhor ficar de bem.  "
716,Bons Momentos,Inimigos da HP," Não eu não sei mais o que fazer. Pra te encontrar. O que tem demais. Eu e você, pode rolar. São seus olhos, sua boca. O teu cheiro na minha roupa. São lembranças, bons momentos. Paixão que ficou no ar. Como eu queria pelo menos te ver, de longe. Como eu queria pelo menos te ter, por perto. Você passou na minha vida e deixou saudade. Nem tive tempo de provar do seu amor. E fiquei na vontade. Não eu não sei mais o que fazer. Pra te encontrar. O que tem demais. Eu e você, pode rolar. São seus olhos, Sua boca. O teu cheiro na minha roupa. São lembranças, bons momentos. Paixão que ficou no ar. Como eu queria pelo menos te ver, de longe. Como eu queria pelo menos te ter, por perto. Você passou na minha vida e deixou saudade. Nem tive tempo de provar do seu amor. E fiquei na vontade. Não eu não sei mais o que fazer. Pra te encontrar (pra te encontrar). O que tem demais. Eu e você, pode rolar..  "
717,Leite Condensado,Thiaguinho," É, meu amigo falou que é bom. Eu quero pegar também. Desculpa falar desse jeito. Mas se eu te pegar, não conto pra ninguém. Sei que você gosta de negão. E quer me pegar também. Não adianta se fazer de santa. Conheço o seu tipo, não vem que não tem. Ai, te vejo e lembro do que ele falou. Ai, olhar pro teu corpo me dá calor. Ai, não olha assim pra mim. Eu sei que você gosta quando te tratam assim. Pode me usar, pode ficar à vontade. Pode brincar do que quiser comigo. Quatro paredes é intimidade. É leite condensado no umbigo. Não me fale, não. Que eu não aceito não. Só quero ouvir não pare. Não, não, não. Não me fale, não. Que eu não aceito não. Só quero ouvir não pare. Não, não, não.  "
718,Samba Pras Moças,Zeca Pagodinho," Incandeia, incandeia. Incandeia. Incandeia. Incandeia, incandeia. Meu candiá. Curió bebeu a água. Mas inda tem coco. Mel de engenho com cachaça e alegria. Um pouco. Morena que tá sambando. Não deixa ninguém sambar. Meu amor tá perguntando. Se o samba é pras moças. Se o samba é de moça só. Se o samba é de moça. Se o samba é de moça só. Se o samba é de moça. Incandeia. Incandeia. Incandeia, incandeia. Meu candiá. Meu amor tá perguntando. Como coisa que eu soubesse. E de lá eu vinha. Se lá estivesse. Meu amor na roda, valhame deus. Fica num chamego, valhame deus. Cada umbigada, valhame deus. É um desassossego, valhame deus. Ô de lá. Ô de lá. Dona da casa eu vim lá de cima sambar. E só vou embora quando meu amor mandar. Incandeia. Incandeia. Incandeia, incandeia. Meu candiá.  "
719,Chega de Sofrer,Pique Novo, Há tempo você não me liga. Nem prá me dizer. Como vai você. Nem uma carta não manda. Parece querer me evitar.... Da última vez. Que nós dois conversamos. Você falou prá mim. Que não podia se apaixonar. Que seu coração tinha dono. Mas você se envolveu. Eu pergunto a você. Como vai ficar o meu. Chega de sofrer. Chega de chorar. Com certeza aqui sozinho. Eu não vou ficar. Chega de sofrer. Chega de chorar. Vou achar um novo amor. Prá gente se amar...(2x). (Repetir a Letra).  
720,Refém do Coração,Belo," Sempre alguém me desperta ciúme e desejo. Mas você é minha paixão. Porque eu te amo. Eu sei que estou agindo errado. Mas acontece sem querer. Eu deito com alguém do meu lado. Mas o meu corpo quer você. Na hora do prazer eu te chamo. mil vezes eu te chamo em silêncio. É o amor dentro de mim. Eu sei. Maior que um furacão. Mais forte do que imaginei. É você,. Que domina sem saber. Meu desejo, meu prazer,. Toda vez que eu faço amor. Seja onde for.. É você,. Não existe mais ninguém. Eu me entrego, eu sou refém,. Eu estou ao seu dispor..  "
721,Coisas do Amor / Você Pode,Grupo Pixote," Eu não sei se você sabe. Mas preciso tanto te dizer. Tô parado aqui pensando. Onde é que anda você. Será que você tá na minha. Eu sei lá o que você quer. Sou teu fã de carteirinha. Tudo bem, seja o que Deus quiser. Mas tanto que eu te falei. Falei e nada. Tantas vezes que eu te pedi. Pedi e nada. E se pensa que é dona da verdade. Não é nada. E agora acha que é feliz. Mas tá errada. Pois quando a gente se ama é um show. Parece que o amor da gente recomeçou. A cada dia ele aumenta. E o coração não agüenta. De tanto que te esperou. Mas de repente você me deixa só. Aí então a cabeça dá um nó. Assim não muda de assunto. Porque a gente não tá junto. Sei lá são coisas do amor. Quando eu te vi conversando. Numa roda de amigos. Te notei, me encantei. Foi assim, fui chegando. Como quem não quer nada. Mas cheguei, te ganhei. Hoje que eu to mais maduro. Te entendo e aceito o teu modo de ser. Eu já não to jogando duro. A vida da um toque e a gente tem mais que aprender. Aprender. Mas se você quiser me mentir só um pouquinho. Você pode. E na hora H pedir teu carinho. Você pode. E ainda se vestir do teu jeito. Você pode. E brigar quando eu não faço direito. Você, só você, você pode. Mas sem querer encontrar o exnamorado. Daí não pode. Ou num fim de semana sumir do meu lado. Não pode. Me negar teu sorriso quando eu te encontro. Não pode. Mas dizer que me ama e pronto. Você, só você, você pode.  "
722,Memórias,Grupo Tá Na Mente," Você foi embora. Tenho que me conformar. Sinto um desespero. O meu peito esmagar. Quanto tempo já passou. Te procuro em cada olhar. É inútil o meu tentar. Ninguém vai entrar. Dentro do meu coração. Apagar memorias. De um amor que ainda vive em mim. Ninguém pode ocupar o seu lugar. Ninguém tá conseguindo superar. Faz tempo que eu não faço mais amor. Do jeito que você me acostumou. Ninguém pode ocupar o seu lugar. Ninguém tá conseguindo superar. Faz tempo que eu não faço mais amor. Do jeito que você me acostumou, meu amor. Quanto tempo já passou. Te procuro em cada olhar. É inútil o meu tentar. Ninguém vai entrar. Dentro do meu coração. Apagar memórias. De um amor que ainda vive em mim.  "
723,Intimidade,Grupo Disfarce," Me abraça apertado, amor. Que eu já to morrendo de saudade. Você ainda nem se foi. Já sinto falta dessa intimidade. Jura pra mim que não vai me esquecer. Jura que sabe que eu amo você. Diz pra mim que falta pouco tempo pra gente se vê. Vê se não demora, meu amor. Meu bem, faz isso não. Sei que você tem guardada a chave do meu coração. E não adianta esconder. Você sabe bem. Que o meu amor é só teu. E de mais ninguém. É que na verdade nossa intimidade. Rola sentimento com pouquinho de maldade. E quando eu te vejo. Sempre fico assim. Louco te querendo a noite inteira só pra mim. É que sem você perto de mim. Eu não me encontro mais. Você não sabe o bem que você faz. Eu andei no mundo sem destino. Pra encontrar teu cais. Você não sabe o bem que você faz. É que sem você perto de mim. Eu não me encontro mais. Você não sabe o bem que você faz. Diz que o nosso amor vai ser pra sempre. Pra eu dormir em paz. Você não sabe o bem que você faz.  "
724,"Tão Iguais, Tão Diferentes",Grupo Tá Na Mente," As nossas vidas se encontram na rua do amor esquina com felicidade. Coincidência fora da realidade e quando eu paro pra pensar parece até coisa de filme. Nós parecemos personagens de um roteiro lindo e tão complicado mais que deu certo mesmo começando errado. Que poucos querem ver durar, que muitos querem que termine. Nós parecemos uma tela desenhada com mil cores misturadas que no fim sempre combinam. Ou cordas de um violão mal colocadas e quando são tocadas juntas nunca desafinam. Se você quer ir pro norte, eu prefiro ir pro sul. Você gosta do amarelo e eu prefiro o azul. Temos sonhos tão iguais, corações tão diferentes. Dois apostos que se atraem se amando loucamente. Se a razão é uma estrada vamos pela contra mão. Nossa história é complicada mais quem manda é a paixão. Uma dupla explosiva muito perto do calor. Perigosa é a nossa vida e tão segura é o nosso amor.  "
725,Ai Meu Deus,Revelação," Do jeito que tá não dá pé. Do jeito que tá só a fé. Será que essa gente esqueceu. parece que nunca aprendeu. Do jeito que tá não dá não. É briga de pai, mãe, irmão. Sem rumo e sem direção. vivendo assim na ilusão. Cadê o amor, que faz o bem. Cadê a paz, que não se tem. Meu senhor, meu senhor. Por favor, faz a lei. Ai meu deus. Só você pra melhorar. Só você pra encontrar. Os caminhos perdidos. Ai meu deus. Só você pode mudar. Só você pra ajudar. É o povo pedindo.  "
726,Apelo,Sensação," Se for pra me deixar. Não deixe por favor. Eu vou sofrer demais. Eu vou morrer de amor. Não posso resistir. A fúria desse olhar. Que tenta me partir, o mundo. Pra mudar o rumo desse amor. O medo de sofrer . Te diz que terminou. Tente compreender. Teu corpo me faz sonhar. Meu peito é seu lugar. Amante amigo, teu sol, meu abrigo. Meu jeito bandido posso mudar. Me faço verdade. Pro sonho não se acabar.  "
727,Ela Não É Você,Sorriso Maroto," Parece brincadeira mas é sério. Eu não estou brincando com você. E pra acabar com esse mistério. Deixa eu te dizer. Ela não reclama. Quando eu saio com os meus amigos. Pelo contrário. Faz questão de sempre estar comigo. Eu sei que todo mundo adora ela. Mas ela não é você. Ela é inteligente, sabe se cuidar. Mil e uma qualidades, é quase perfeita. Problema é que o maior defeito dela. É que ela não é você. E a verdade é que eu gosto dela. Até você iria gostar dela. Mas ela não é você. E quem eu quero é você.  "
728,Namorada Nota 10,Bokaloka," Ela me liga. E diz que esta com saudade. Diz que eu sou sua vida. Seu anjo protetor, sua metade. Quando vamos pra cama. Ela realiza o meu desejo. Sua boca me chama. Na ânsia de provar um doce beijo. Minha namorada é nota dez. Simplesmente linda da cabeça aos pés. Em forma de canção. Eu canto nosso amor. Seu sorriso meigo e sensual. Basta eu ver pra levantar o meu astral. Estando ao lado dela. Tudo fica legal. Só sei que eu te amo pra valer.  "
729,Tô Te Filmando (Sorria),Rodriguinho," Toda vez que eu vejo você, . sinto uma coisa diferente. Toda vez que eu penso em você. Te vejo nos meus sonhos,. tão carentes, tão carente.. Por que você não cola do meu lado, . esquece os grilos todos do passado, . vem comigo e tenta ser feliz.. Pare de dizer ta tudo errado . deixa eu logo ser seu namorado. . O resto do destino é quem diz.. Sorria que estou te filmando . sorria o coração tá gravando,. o seu nome aqui dentro de mim.. Sorria que o prazer já vem vindo . sorria nosso amor ta tão lindo. não quero ver você tão triste assim..  "
730,Boca Molhada,Sensação," Você sempre me deixa a desejar. Tá na hora de parar de me provocar. Vem me dar um beijo. Esse gosto de desejo. Essa boca molhada. Não penso em mais nada. Vejo que estou cego de paixão. Eu te quero sem juízo um abraço, um sorriso. É vontade, é prazer. Deixa o nosso amor acontecer. Eu só quero viajar. Nesse mundo de amor. É felicidade, me beija por favor.  "
731,Em Turnê,Ferrugem, Ooôo ooôo ooôo. Tô com sede de amor. A cabeça pensando na gente. Eu aqui nessa nuvem de algodão. Voando pertinho das estrelas. E o relógio de deixa contente. Avisando que não vai demorar. Tô louco pra te encontrar. Já faz duas semanas que eu saí de casa em turnê. Mas eu volto feliz porque o show foi sucesso e bombou (Graças a Deus). Não sou de ferro agora eu preciso te ver. Dá adeus pra saudade que a gente tem muito o que fazer.  
732,Todo dia,Grupo Nuwance, Essa noite foi tão mágica. Vai ficar na minha mente eu sei. E contrariando a lógica me apaixonei. Um jantar num clima íntimo. Conhecer um pouco de você. Fez até meu compromisso eu esquecer. Tudo bem. Meu relacionamento está chegando ao fim. Esse assunto é tão ruim. E eu não quero me lembrar. Mas se você vier comigo vai rolar. E é do teu sorriso que eu mais gosto e quero ele todo dia. Com você eu aprendi a ser feliz do jeito que eu queria. Beijar tua boca fez meu coração querer olhar pra frente. Me dá tua mão e vem que o amor já separou o que é da gente.  
733,Carona do Amor,Exaltasamba," Era só você falar. Que o encanto acabou. Quanto tempo vai durar. Nosso sofrimento, amor. Se a cabeça não pensar. Quem padece é o coração. Acho bem melhor parar. Dar um fim nessa paixão. Nunca mais vou esquecer. Dos momentos de prazer. Nos amamos tanto. Que pena que acabou. Olhe dentro de você. Se ainda existe amor. Eu ainda te amo. Que pena que acabou. Que pena que acabou. O amor faz a gente sorrir e chorar. Às vezes é o melhor remédio pra dor. Quem não se segura. Cai da carona do amor, do amor. O amor faz a gente sorrir e chorar. Às vezes é o melhor remédio pra dor. Eu ainda te amo. Que pena que acabou. Que pena que acabou.  "
734,Quem Muito Quer Nada Tem,Grupo Tá Na Mente, É tão difícil esconder. Tá estampado em meu olhar. E agora o que fazer. Gostar de quem eu não posso tocar. Na minha vida existe alguém. Que não merece sofrer. Meu coração tá tão confuso. O que fazer Tô inseguro. Eu preciso acabar com esse medo e me decidir. Sem pensar nas consequências. Sei que eu posso chorar. Mas viver amor à três é impossível. O meu coração perdeu a direção. Não sabe o que é certo ou errado. Sei que está nas minhas mãos a decisão. Ficar com as duas é tão complicado. Já não consigo mais dormir em paz. Não quero magoar ninguém. Eu conheço o ditado e sei muito bem que estou errado. Quem muito quer nada tem.  
735,Tudo Passa,Adryana e a Rapaziada, Tudo na vida passa. (Tudo na vida passa). Só não me passa você. (Só não me passa você). Saudade não tem graça. E eu. Vou tentando te esquecer.... Deixa eu ficar do seu lado. E devagarinho te ouvir dizer. (Dizer o quê). Que ainda vai ter uma chance. Desse romance acontecer.... Ah Não vá me dizer adeus. (Dizer adeus). Meu coração me prometeu. (Me prometeu). Que nunca ia dar errado. O nosso caso.... Ah Meu coração ainda é teu. (Ainda é teu). Meu corpo não te esqueceu. (Não te esqueceu). É só dizer. O que é que eu faço. Prá Ter você aqui. (Quero você). Prá miiiiim. Pra miiiiim. (Prá miiiim). Andando pela rua. (Procurando você). Sinto e te percebo. (Hoje eu quero te ver). Me lembro de nós dois. E fico assim. Meio sem jeito. Querendo só você. Yeah...yeah.... Deixa eu ficar do seu lado. E devagarinho te ouvir dizer. (Dizer o quê). Que ainda vai ter uma chance. Desse romance acontecer.... Ah Não vá me dizer adeus. (Dizer adeus). Meu coração me prometeu. (Me prometeu). Que nunca ia dar errado. O nosso caso.... Ah Meu coração ainda é teu. (Ainda é teu). Meu corpo não te esqueceu. (Não te esqueceu). É só dizer. O que é que eu faço. Prá Ter você aquiii....  
736,Jeitinho Manhoso,Exaltasamba," Penso em você todo dia. Nossa cama vazia. A saudade judia. Lembro logo das noites. De amor com você. Eu juro não dá pra esquecer. Seu jeitinho manhoso. Me pedindo baixinho. Carinho e beijinho. E eu me derretendo de tanto prazer. Louco por você. Depende de nós. Pra felicidade voltar a sorrir. Te peço uma chance. Pro nosso romance de novo existir. Se alguém perguntar. O melhor é mentir. Dizendo que tudo acabou. E a nossa paixão vai ter mais sabor.... Vem, Vem meu amor.... Se você me pede um beijo. Eu dou. Eu to doidinho pra fazer amor. Apaixonado por você eu sou. Eu largo tudo, volte por favor. Mais que amiga foi um xodó. Bem mais, acima do bem melhor. Mais que um caso, mais que amor. Sincera inocente, transborda a alegria e muito. Mais que amante foi um dengo só. Capaz de transformação em nós. Mais que um caso, mais que amor. Sincera inocente, é tudo na vida da gente. Aonde você estiver eu tô lá, eu tô lá. Razão do meu viver. Merece o céu, as ondas do mar paixão, pois é. Seu presente é o meu coração. Aonde você estiver eu tô lá, eu tô lá. Razão do meu viver. Merece o céu, as ondas do mar paixão, pois é. Seu presente é o meu coração.  "
737,Fissuras De Um Casal,"Bala, Bombom e Chocolate"," Hoje eu acordei. E ouvi nossa canção. Sozinho. Pensei, pensei. Será que esse. É o meu destino. Onde que eu errei. Quem vacilou. O que foi que aconteceu. Só sei que nessa vida. Ninguém quer mais você. Que eu. Nada a dizer. De tudo que eu já disse um dia. Como convencer. Que você ainda é minha. E se eu telefonar. Se eu te escrever. Se eu cantar uma canção. Que conte pra você. Como vai meu coração. Louco pra te ver. Louco pra sentir. Louco pra viver a vida. Juntos outra vez. Só você e eu. Vontade de te amar. Vontade de beijar. Vontade de invadir teu corpo. E te fazer sentir. Tudo outra vez. Você sabia. Toda vez que a gente ia. Todo mundo lá em casa. Lá na vila já sabia. Que a gente ia pra lá. Ah ah Êh êh Oh oh. Eu que te pegava e te fazia. A gente só queria. Ah ah Êh êh Oh oh. Na sala, no banheiro, na cozinha. Até no muro da vizinha. Ah ah Êh êh Oh oh. Brincava de trepar na goiabeira. Só pra ver calcinha. Ah ah Êh êh Oh oh. Louco pra te ver. Louco pra sentir. Louco pra viver a vida. Juntos outra vez. Só você e eu. Vontade de te amar. Vontade de beijar. Vontade de invadir teu corpo. E te fazer sentir. Tudo outra vez. Lembra bem nosso romance. Vale a pena recordar. A gente fez tantas loucuras. Dá até vergonha de contar. Momentos de fissuras. De um casal. Você sabia. Toda vez que a gente ia. Todo mundo lá em casa. Lá na vila já sabia. Que a gente ia pra lá. Ah ah Êh êh Oh oh. Eu que te pegava e te fazia. A gente só queria. Ah ah Êh êh Oh oh. Na sala, no banheiro, na cozinha. Até no muro da vizinha. Ah ah Êh êh Oh oh. Brincava de trepar na goiabeira. Só pra ver calcinha. Ah ah Êh êh Oh oh. Louco pra te ver. Louco pra sentir. Louco pra viver a vida. Juntos outra vez. Só você e eu. Vontade de te amar. Vontade de beijar. Vontade de invadir teu corpo. E te fazer sentir. Tudo outra vez.  "
738,Bobagens,Imaginasamba," A gente tem que conversar. Tá dificil entender você. Se o encanto quebrou e o amor acabou. Você precisa me dizer. Eu nem sei mais o que pensar. Ás vezes até tento esquecer. Esse nosso amor é ternura é dor. Á ponto de enlouquecer. .. Tantas bobagens afetam o nosso amor sem motivo. Ruim pra você,que droga pra mim. Ficar sem te ver. A gente briga por nada e o coração paga a conta. Se foi sem querer,por que age assim e me faz sofrer. Tá na hora de amadurecer o coração. Já não rola tanto ibope pra essa solidão. Nosso amor merece muito mais que esse tormento. Pra que dar um tempo. Imagina sua vida sem o meu amor. Minha vida sem poder sentir o teu calor. Mais um dia sem você ,eu juro,não aguento. .. Pra que dar um tempo.  "
739,Mineirinho,Só Pra Contrariar," Eu não tenho culpa de comer quietinho. No meu cantinho boto pra quebrar. Levo a minha vida, bem do meu jeitinho. Sou de fazer, não sou de falar. Quer saber o que tenho pra lhe dar. Vai fazer você delirar. Tem sabor de queijo com docinho. Meu benzinho, você vai gostar. É tão maneiro, uai, é bom demais. Não tem como duvidar. O meu tempero, uai, mineiro faz. Quem prova, se amarra. Ai, ai, não tem como duvidar. Faz, faz, quem prova, se amarra.  "
740,Vem Me Amar,Alexandre Pires," Vem aqui, doce amor. Me ajuda a mudar esse destino. Salvame, por favor. Que eu tenho o coração. Partido em dois.... Me dê mais, quero mais. Desse sabor inédito e perfeito. Só você me fará. Perder o medo de me entregar.... Vem me amar. Esquece o mundo e vem me amar. Eu quero me queimar no seu calor. Liberte essa paixão. Não tenha medo não. Vem me amar. Agora e sempre, vem me amar. Meu mundo obedece o coração. Não queira entender de solidão.... Com você sedução. Entrego pouco a pouco. Os meus sentidos. Não tem como escapar. Porque seremos sempre atraídos. Eu serei sempre assim. Exagerado digam o que digam. Rendase, meu amor. As lábias do meu canto sedutor.... Vem me amar. Esquece o mundo e vem me amar. Eu quero me queimar no seu calor. Liberte essa paixão. Não tenha medo não. Vem me amar. Agora e sempre, vem me amar. Meu mundo obedece o coração. Não queira entender de solidão...(3x). Vem me amar. Vem me amar....  "
741,A Gente Bota Pra Quebrar,Exaltasamba," Lelelelelelele lá em casa. Lelelelelelele na cama. Lelelelelelele tirando a roupa toda. Hoje você não se zanga. Quando eu vou pro samba. Você vem, comigo e faz a festa. Olha que maneiro. Tem tamborim, pandeiro. Cavaco e violão. Amor à beça. Quando chega sextafeira. Eu vou pra pagodeira e você não. Se cansa de pagode. Dança miudinho, vem no sapatinho. Agita no refrão. E se sacode. Meu samba com carinho te faz feliz, feliz. E tudo nessa vida é você. Exalta, Exalta. Se arruma fica linda que eu tô chegando aí. Espera que essa noite é você. No show. No samba a gente bota pra quebrar. Ninguém segura a gente. A cuíca chora e faz o povo todo balançar. De um lado pro outro. Pra trás e pra frente. Lelelelelelele lá em casa. Lelelelelelele na cama. Lelelelelelele tirando a roupa toda.  "
742,Em Silêncio,Imaginasamba," Você vai me pegar sorrindo em silêncio relendo as nossas conversas. Você vai perguntar o que eu estou fazendo eu não vou responder. Mas também vai notar meu olhar marejar se disser vou embora. Diz quem é que não chora quando gosta como eu gosto de você. É que eu sou calado amor não se engana eu não faço nada pra te aborrecer. Sou de demonstrar somente na cama, mas eu não desejo só prazer. Sempre ao deitar, te ver de pijama penso no que fiz pra merecer. Amor ouvir você dizer que me ama e eu não canso de dizer. Eu te amo em silêncio. Me declaro em silêncio. Eu demonstro em silêncio tenta notar. Que a palavra mais bonita tá no meu olhar. Eu te amo em silêncio. Me declaro em silêncio. Eu demonstro em silêncio tenta entender. Não enxerga só defeito nesse meu jeito de ser.  "
743,Vou Pro Sereno,Grupo Vou Pro Sereno," Sei que seu mundo é pequeno,. Mas eu sou do sereno. E hoje vou pagodear, devagar.. Pode haver um conflito,. Pois eu não admito ficar essa. Noite sem sambar, mas eu sei.. Se for se for pra pagodear, vou pro sereno.. Pra enfeitar o luar, vou pro sereno.. Sambar na beira do mar, vou pro sereno.. Samba não pode parar e vou pro sereno.. Samba puro de verdade. Tem que ter capacidade.. Até posso imaginar. Cantando samba me sinto feliz.. Samba força, arte e a raíz.. Quem quiser pode chegar.. Se for se for pra pagodear, vou pro sereno.. Pra enfeitar o luar, vou pro sereno.. Sambar na beira do mar, vou pro sereno.. Samba não pode parar e vou pro sereno..  "
744,Primeira Estrela,Revelação," Um dia eu saí, pus o pé nessa estrada. E teu coração foi meu guia.. Enquanto ensinava aprendia. Todas as formas de amar.. Vivi de aventura, perdi tanto tempo,. Todas pensei que eu podia.. Se era paixão, não sabia. E quando cansei fui morar.. Na primeira estrela do céu,. Só então foi que eu pude enxergar,. Que a primeira estrela do céu. Estava em casa, eu podia tocar.. Ah, se eu te magoei, amor. Ah, perdoa, meu amor.  "
745,Vou Te Procurar,Os Travessos, Hoje um casal. Me fez lembrar nós dois. Daquele tempo bom. Tempo do nosso amor. Eu e você. Num mesmo coração. Não paro de pensar. Na nossa canção. Lá fora a chuva cai. Não vejo mais o teu olhar. Já não aguento mais. Ficar sem te ver. Lá fora a chuva cai. Não vejo mais o teu olhar. Já não aguento mais. Ficar sem te ver. Vou te procurar aonde for. E acabar de vez com essa dor. No fim do arcoíris vai estar. Toda paz do nosso amor. Hoje um casal. Me fez lembrar nós dois. Daquele tempo bom. Tempo do nosso amor. Lá fora a chuva cai. Não vejo mais o teu olhar. Já não aguento mais. Ficar sem te ver. Lá fora a chuva cai. Não vejo mais o teu olhar. Já não aguento mais. Ficar sem te ver. Vou te procurar aonde for. E acabar de vez com essa dor. No fim do arcoíris vai estar. Toda paz do nosso amor. Eu vou te procurar aonde for. E acabar de vez com essa dor. No fim do arcoíris vai estar. Toda paz do nosso amor.  
746,Lady,Ferrugem," Aumenta seu som. Eu só quero um minuto da sua atenção. É que você passou e eu não vi mais nada baby. O que eu tenho pra te falar. É que você roubou minha brisa. Mas suaviza com seu jeito de andar. E eu não sou de fazer isso. (Não, não, eu não). Agora me vejo nessa situação. Sei que não quer compromisso. (Não, e, e, e, e). Pra mim isso também tá fora de questão. Vem comigo lady. Eu só quero que você se sinta bem. Um beijo e fica crazy. Hoje você é minha e de mais ninguém. Fala comigo bebê (fala). Que eu tenho muito pra te oferecer. E muito amor guardado pra você. Fala comigo bebê (fala). Fala comigo bebê. Que eu tenho muito pra te oferecer (fala). Me liga que eu arrumo algo pra gente fazer. Traz uma câmera e assim nós podemos filmar. Os momentos, eu dentro é o fermento que vem de você. Mais uma maneira de podemos sempre lembrar. Os acontecimentos, eu cimento. Ela o bolo esperando o glacê. Sabe que eu tenho horário, se demora eu parto. Nós teleportamos pro seu quarto. Ao invés de diário, agendas, dados e algemas. Pontas e guimbas. Pronta por cima, essa bunda alucina. Ela e eu meu sonho, e eu no dela. Essa sua pele preta, nutella. No pêlo, pelo amor de Deus, já era. Então fé que o outro é, ninguém venera. Crime na madruga, limãozada pela manha. Tremida nas juntas, bombadas pique vietnã. As marcas de guerra fica espalhada pelo corpo. O barco libera pra ele se encantar em outro porto. Você tão molhada meu corpo parece uma canoa. Você nua leoa, se insinua ao neon na cidade. Brilhando com a lua, xalala xalala. Vem comigo lady. Eu só quero que você se sinta bem. Um beijo e fica crazy. Hoje você é minha e de mais ninguém. Aumenta seu som. Agora que eu te tenho pra mim, nunca mais vou soltar. O clima tá bom. E eu sei que você ouviu essa aqui. E não parou de escutar. Lembrou de mim. E não largou mais o celular. Lembrou de mim. No show do VSBK. Você nem é de fazer isso. E agora não consegue mais deixar pra depois. Então vamo pra minha casa. (Baby vem comigo vem). Que eu tenho uma coisa especial pra nós dois. Fala comigo bebê (fala). Que eu tenho muito pra te oferecer. E muito amor guardado pra você. Fala comigo bebê (fala). Fala comigo bebê (fala). Que eu tenho muito pra te oferecer.  "
747,18 Quilates,Grupo Bom Gosto," Eu sei que ela adora mete bronca de paty. Roupa de grife, cordão 18 quilates. Carro importado, tem até o próprio site. Comida só light. Pensei ela só gosta de viver no bem bom. Na praia só petisco feito a salmão. Se tá com sede bebe moet, chandon. Jogando gamão. Mas quando toca o samba ela se arrepia. E vem pro lado de cá. Oba, oba. Esquece toda frescurite sem limite. Vem pro lado de cá. Oba, oba. Ela desce do salto ela samba descalço. Ai me ganhou. Do jeito que o povo gosta, que o povo gosta. Quando ela faz de um jeitinho provocando. Do jeito que o povo gosta, que o povo gosta. Mexe, pra um lado, vai pro outro e faz gostoso. Do jeito que o povo gosta, que o povo gosta. Eu sei que ela adora mete bronca de paty. Roupa de grife, cordão 18 quilates. Carro importado, tem até o próprio site. Comida só light. Pensei ela só gosta de viver no bem bom. Na praia só petisco feito a salmão. Se tá com sede bebe moet, chandon. Jogando gamão. Mas quando toca o samba ela se arrepia. E vem pro lado de cá. Oba, oba. Esquece toda frescurite sem limite. Vem pro lado de cá. Oba, oba. Ela desce do salto ela samba descalço. Ai me ganhou. Do jeito que o povo gosta, que o povo gosta. Quando ela faz de um jeitinho provocando. Do jeito que o povo gosta, que o povo gosta. Mexe, pra um lado, vai pro outro e faz gostoso. Do jeito que o povo gosta, que o povo gosta. E eu sei.  "
