,titulo,artista,letras
577,Em Nome do Senhor,Eliã Oliveira," Tem, tem um gigante da altura de seis côvados gritando. Tem, tem e no grito um exército de Israel amedrontado. Tem, tem pois diz ele que não tem ninguém. Que esteja pronto para o enfrentar. Tem, tem na cabeça do gigante um capacete de bronze. Tem, tem uma arma que desafia qualquer homem. Tem, tem um exército de Israel recuado com medo de lutar. E todos os dias Golias desafiava Israel dizendo. Escolhei dentre vós um homem que desça a mim. E há de ser que, se ele pelejar comigo e me ferir. A vós seremos por servos. Porém, se lhe vencer e o ferir. A nós sereis por servos e nos servireis. Hoje desafio as companhias de Israel. Dême homem para que ambos pelejemos. Mas ele não sabia, ele não sabia que Israel também. Tem, tem um menino lá no campo cuidando das ovelhas do seu pai. Tem, tem já matou um urso e um leão, e está querendo mais. Tem, tem um menino que está vindo com uma funda e uma pedra. Pois é o que ele sabe usar. Tem, tem uma força e uma coragem que lá no campo ele ganhou. Tem, tem o Espírito que enquanto ele canta sobre ele repousou. Tem, tem tem coragem, com uma funda e uma pedra decidiu ir lutar. Então Davi falou aos homens que estavam com ele. Quem é esse incircunciso filisteu para. Afrontar o exército do Deus vivo. Não desfaleça o coração de ninguém por causa dele. E disse Davi ao Filisteu. Ainda hoje Deus entregará tua cabeça em minhas mãos. E toda a terra saberá que há um Deus em Israel. Tu vens a mim com lança, espada e escudo. Mas, eu vou a Ti em nome do Senhor. Em nome do Senhor a igreja vai vencendo. Todo dia vai crescendo, o inimigo. Vai perdendo em nome do Senhor. A igreja ela só cresce e o mal não prevalece. Pois a igreja não esquece o nome do Senhor. Vai se levantar gigante, mas a igreja vai avante. E seremos triunfantes em nome do Senhor. Vem Golias, nós vamos como Davi. E ainda hoje o nosso Deus nos dará vitória aqui. Vem Golias, nós vamos te enfrentar. Sem lança, espada e escudo nós vamos te derrubar. O mundo tem Golias, mas a igreja tem Davi. E ainda hoje o nosso Deus nos dará vitória aqui. Vem Golias, nós vamos te enfrentar. Sem lança, espada e escudo nós vamos te derrubar. Em nome do Senhor a igreja vai vencendo. Todo dia vai crescendo, o inimigo. Vai perdendo em nome do Senhor. A igreja ela só cresce e o mal não prevalece. Pois a igreja não esquece o nome do Senhor. Vai se levantar gigante, mas a igreja vai avante. E seremos triunfantes em nome do Senhor. O mundo tem Golias, mas a igreja tem Davi. E ainda hoje o nosso Deus nos dará vitória aqui. Vem Golias, nós vamos te enfrentar. Sem lança, espada e escudo nós vamos te derrubar. Em nome do Senhor. Em nome do Senhor. Em nome do Senhor. Em nome do Senhor. Em nome do Senhor.  "
578,Deus É Deus,Pr. Lucas," Minha fé não está firmada. Nas coisas que podes fazer. Eu aprendi a Te adorar pelo que és. DEle vêm o sim e o amém. Somente dEle e mais ninguém. A Deus seja o louvor. Se Deus fizer, Ele é Deus. Se não fizer, Ele é Deus. Se a porta abrir, Ele é Deus. Mas se fechar, continua sendo Deus. Se a doença vier, Ele é Deus. Se curado eu for, Ele é Deus. Se tudo der certo, Ele é Deus. Mas se não der, continua sendo Deus. Não o adoro pelo que Ele faz. Eu o adoro pelo que Ele é. Haja o que houver, sempre será Deus. Não o adoro pelo que Ele faz. Eu o adoro pelo que Ele é. Haja o que houver, sempre será Deus. Deus é Deus. Deus é Deus.  "
579,Humano Amor de Deus,Adriana," Tens o dom de ver estradas. Onde eu vejo o fim. Me convences quando falas. Não é bem assim. Se me esqueço, me recordas. Se não sei, me ensinas. E se perco a direção. Vens me encontrar. Tens o dom de ouvir segredos. Mesmo se me calo. E se falo me escutas. Queres compreender. Se pela força da distância. Tu te ausentas. Pelo poder que há na saudade. Voltarás. Quando a solidão doeu em mim. Quando meu passado não passou por mim. Quando eu não soube compreender a vida. Tu vieste compreender por mim. Quando os meus olhos não podiam ver. Tua mão segura me ajudou a andar. Quando eu não tinha mais amor no peito. Teu amor me ajudou a amar. Quando o meu sonho vi desmoronar. Me trouxeste outros pra recomeçar. Quando me esqueci que era alguém na vida. Teu amor veio me relembrar. Que Deus me ama, que não estou só. Que Deus cuida de mim. Quando fala pela tua voz. Que me diz Coragem. Que Deus me ama, que não estou só. Que Deus cuida de mim. Quando fala pela tua voz. Que me diz Coragem. Teu amor veio me relembrar. Que Deus me ama, que não estou só. Que Deus cuida de mim. Quando fala pela tua voz. Que me diz Coragem. Que Deus me ama, que não estou só. Que Deus cuida de mim. Quando fala pela tua voz. Que me diz Coragem.  "
580,Não Tenhas Sobre Ti,Paulo César Baruk," Não tenhas sobre ti. Um só cuidado qualquer que seja. Pois um, somente um. Seria muito para ti. É meu. Somente meu todo o trabalho. E o teu trabalho é descansar em mim. É meu. Somente meu todo o trabalho. E o teu trabalho é descansar em mim. Não temas quando enfim. Tiveres que tomar decisão. Entrega tudo a mim. Confia de todo o coração. É meu. Somente meu todo o trabalho. E o teu trabalho é descansar em mim. É meu. Somente meu todo o trabalho. E o teu trabalho é descansar em mim.  "
581,Livre Pra Voar,Elias Silva," Erga agora a cabeça, não fique triste, oh não. Por que parar tão cedo assim. Até disse Deus te esqueceu. Mas Ele não esquece os seus. Pois Ele está contigo aí. Deus já mudou teu cativeiro. Repreendeu o devorador. Ergue agora a tua cabeça. Vem tomar posse da vitória. A tua bênção já chegou. Se você cair, Ele te levanta. E, se chorar, Ele te consola. Quando oprimido, Ele te liberta. Ele é o Deus de ontem e de agora. Declare que você é um vencedor. Esta é a vitória que Deus te mandou. Salte para cima, atravesse o abismo. Sai desse calabouço, seja um vencedor. Ele é o Leão da Tribo de Judá. Já entrou na guerra para guerrear. Ouça a corrente caindo no chão. Você está livre até pra voar. Voa agora nas asas do vento. Oh. Pois a vitória é tua, é tua, é tua. A vitória é tua. Deus mandou eu te dizer. Pare agora de sofrer. Erga a cabeça. Erga a cabeça.  "
582,Aguenta Firme,Ludmila Ferber," Aguenta firme, não desista. Continue a lutar. As crises e as dores acontecem. Mas chega uma hora. Aonde elas têm seu fim. Se você não desistir. É pra mim inspiração. Pra também permanecer. Fiel e firme. Eu tô contando contigo. Deus tá contando com a gente. O céu inteiro se move. Pra ver a gente vencer. Eu tô contando contigo. Deus tá contando com a gente. O céu inteiro se move. Pra ver a gente vencer. Eu só peço ao meu Senhor. Que entre bem na minha frente. E abençoe tua vida. E te faça tão feliz. Agarrado em Sua presença. Cure as tuas feridas. E te faça vencedor. E te dê a alegria. De ver toda a tua casa. Derramada aos Seus pés. Aguenta firme, não desista. Aguenta firme, não desista. Se você não desistir. É pra minha inspiração. Pra também permanecer. Fiel e firme. Eu tô contando contigo. Deus tá contando com a gente. O céu inteiro se move. Pra ver a gente vencer.  "
583,Ponto de Maria Padilha,Umbanda," Salve Maria Padilha, Salve Maria Padilha. Salve Maria Padilha que ilumina o meu caminhar. Perambulava pelas ruas, já sem saber, o que fazer. Procurava  na noite, uma solução, para tanta dor. Sofrimento e solidão. Então eu clamei, ao povo da rua. Que me enviasse, no momento alguma ajuda pois eu já não tinha. Força para continuar. Então eu clamei, ao povo da rua. Que me enviasse ,no momento alguma ajuda pois eu já não tinha. Força para continuar. Quando me virei vi uma mulher, na beira da estrada. Trazia uma rosa em suas mão, um feitiço no olhar. Naquela bela noite de luar, deslumbrei sua dança. Com sua sai a rodar, eu me aproximei e lhe perguntei o que ela fazia na estrada. Ela respondeu, moço eu sou Rainha, vim lhe ajudar. Sou Maria Padilha. Ela respondeu, moço eu sou Rainha, vim lhe ajudar. Sou Maria Padilha. Salve Maria Padilha, Salve Maria Padilha. Salve Maria Padilha que ilumina o meu caminhar. Quando eu precisei o pombo gira, você veio me ajudar. Deste outro rumo a minha vida. Hoje eu venho lhe louvar.  "
584,Santidade,Aline Barros," O meu melhor quero Te dar. Me derramar aos Teus pés. Ser Tua imagem e semelhança. É o desejo do meu coração. Se o meu corpo errar o caminho. Meu coração clamará por Ti. Abraçame com Tua misericórdia. Vem me envolver, Tua face quero ver. Quero vestir as roupas da santidade. E mergulhar no Santo dos santos. Tenho sede de Deus, quero conhecer. Quero exalar mais de Deus. O meu melhor quero Te dar. Me derramar aos Teus pés. Ser Tua imagem e semelhança. É o desejo do meu coração. Se o meu corpo errar o caminho. Meu coração clamará por Ti. Abraçame com Tua misericórdia. Vem me envolver, Tua face quero ver. Quero vestir as roupas da santidade. E mergulhar no Santo dos santos. Tenho sede de Deus, quero conhecer. Quero exalar mais de Deus. Se o meu corpo errar o caminho. Meu coração clamará por Ti. Abraçame com Tua misericórdia. Vem me envolver, Tua face quero ver. Quero vestir as roupas da santidade. E mergulhar no Santo dos santos. Tenho sede de Deus, quero conhecer. Quero exalar mais de Deus.  "
585,Puro e Simples,Ministério Morada," Olha, Deus. O desenho que eu fiz pra ti. Esse aqui é o meu pai. Essa aqui é a mamãe e o meu irmão. E esse aqui é você. E esse aqui é você. E esse aqui é você. Sabe, Deus. A minha mãe me falou mais cedo. Que, qualquer coisa. Que me der medo, posso correr pra você. Posso correr pra você. Posso correr pra você. Posso correr pra você. E quando chegar lá. Será que você vai me encontrar. Se eu ficar no meu lugar secreto, discreto, bem quieto. Esperando você me achar. E quando chegar lá. Será que você vai me encontrar. Se eu ficar no meu lugar secreto, discreto, bem quieto. Esperando você me achar. E quando chegar lá. Será que você vai me encontrar. Se eu ficar no meu lugar secreto, discreto, bem quieto. Esperando você me achar. E quando chegar lá. Será que você vai me encontrar. Se eu ficar no meu lugar secreto, discreto, bem quieto. Esperando você me achar. Um, dois, três, quatro, cinco. Seis, sete, oito, nove, dez. Onze, doze, treze, quatorze, quinze. Dezesseis, dezessete, dezoito, dezenove. Vinte, vinte e um, vinte e dois, vinte e três. Vinte e quatro, vinte e cinco, vinte e seis. Vinte e sete, vinte e oito, vinte e nove, trinta. Lá vou eu.  "
586,"Oh, Quão Lindo Esse Nome É",Ana Nóbrega," No início eras a palavra. Um com Deus, o Altíssimo. O mistério de Tua glória. Cristo, em Ti se revelou. Oh, quão lindo esse nome é. Oh, quão lindo esse nome é. O nome de Jesus, meu Rei. Oh, quão lindo esse nome é. Maior que tudo ele é. Oh, quão lindo esse nome é. O nome de Jesus. Deixou o céu para buscarnos. Veio pra nos resgatar. Amor maior que o meu pecado. Nada vai nos separar. Oh, quão maravilhoso é. Oh, quão maravilhoso é. O nome de Jesus, meu Rei. Oh, quão maravilhoso é. Maior que tudo ele é. Oh, quão maravilhoso é. O nome de Jesus. A morte venceste. O véu Tu rompeste. A tumba vazia agora está. O céu Te adora. Proclama Tua glória. Pois ressuscitaste e vivo está. És invencível. Inigualável. Hoje e pra sempre reinarás. Teu é o reino. Tua é a glória. Acima de todo nome está. Poderoso esse nome é. Poderoso esse nome é. O nome de Jesus, meu Rei. Poderoso esse nome é. Mais forte que tudo é. Poderoso esse nome é. O nome de Jesus.  "
587,Corpo Santo (part. Eliana Ribeiro),Fátima Souza," Quando vou ao Teu encontro. Receber Teu Corpo Santo. Sinto forte Tua presença em mim. Teu amor a me tocar. Podes tocar em mim, Senhor. Podes curar a minha dor. Podes viver em mim, Senhor. Teu Corpo Santo, a me tocar. Com o Teu poder a me curar. Toda minha vida transformar. Algo invade o meu coração. Teu Corpo e Sangue me curando. Sinto, já não sou igual. Todo o meu ser se renovando. Podes tocar em mim, Senhor. Podes curar a minha dor. Podes viver em mim, Senhor. Teu Corpo Santo, a me tocar. Com o Teu poder a me curar. Toda minha vida transformar. Teu Corpo Santo, a me tocar. Com o Teu poder a me curar. Toda minha vida transformar (transformar). Teu Corpo Santo, a me tocar. Com o Teu poder a me curar. Toda minha vida transformar.  "
588,Um Novo Endereço,Anderson Freire," Em breve voarei para as bodas do meu Rei. Não vou negociar com o mundo minha fé. Tão certo como Deus, o dia chegará. Enquanto eu vivo aqui, eu sinto o céu em mim. Mas a glória maior, Deus reservou pra mim. No encontro triunfal, no cerimonial. Vale a pena ser fiel, eu vou morar no céu. Eu não abro mão do céu, meu destino é o céu. Deus vai me arrebatar, com Ele vou voar. Tenho um endereço novo, aqui não é o meu lugar. Vale a pena ser fiel, eu vou morar no céu. Eu não abro mão do céu, meu destino é o céu. Deus vai me arrebatar, com Ele vou voar. Tenho um endereço novo. Meu endereço é na cidade de Deus. Em ruas de ouro eu vou caminhar. Estou imaginando a árvore da vida. Em questão de tempo eu irei pra lá. Meu endereço é na cidade de Deus. O meu passaporte eu já conquistei. Autenticado pelo sangue do Cordeiro. Vou morar pra sempre juntinho de Deus. Santo, Santo, Santo, Santo. No céu eu vou cantar, com os anjos vou cantar. No endereço novo eu só quero adorar. Santo, Santo, Santo, Santo. Em glória eu vou voar, pra casa eu vou voar. No endereço novo eu só quero adorar. O Rei está voltando O Rei está voltando. A trombeta está soando, o meu nome a chamar. O Rei está voltando O Rei está voltando. Aleluia, Ele vem me buscar.  "
589,"Vem de Ti, Senhor",Diante do Trono," Não tenho palavras. Pra agradecer Tua bondade. Dia após dia me cercas. Com fidelidade. Nunca me deixes esquecer. Que tudo o que tenho. Tudo o que sou, o que vier a ser. Vem de Ti, Senhor. Dependo de Ti, preciso de Ti. Sozinho nada posso fazer. Descanso em Ti, espero em Ti. Sozinho nada posso fazer. Nunca me deixes esquecer. Que tudo o que tenho. Tudo o que sou, o que vier a ser. Vem de Ti, Senhor. Tudo o que tenho. Tudo o que sou, o que vier a ser. Entrego a Ti, Senhor.  "
590,Verbum Panis,Ministerio Amor e Adoração," Desde o princípio. Antes mesmo que a terra começasse a existir. O Verbo estava junto a Deus. Veio ao mundo. E pra não abandonarnos nesta viagem. Nos deixou dando a Si mesmo como Pão. Verbum caro factum est. Verbum panis factum est. Verbum caro factum est. Verbum panis factum est. E aqui partes o teu pão em meio a nós. Todo aquele que comer, não terá mais fome. Aqui vive tua Igreja em torno a Ti. Onde se encontrará, a Morada Eterna aqui. Verbum caro factum est. Verbum panis factum est. Verbum caro factum est. Verbum panis. Desde o princípio. Quando o universo foi criado da escuridão. O Verbo estava junto a Deus. Veio ao mundo. Rico em misericórdia, Deus mandou o Filho seu. Dando a Si mesmo como Pão. Verbum caro factum est. Verbum panis factum est. Verbum caro factum est. Verbum panis factum est. E aqui partes o teu pão em meio a nós. Todo aquele que comer, não terá mais fome. Aqui vive tua Igreja em torno a Ti. Onde se encontrará, a Morada Eterna. Verbum caro factum est. Verbum panis factum est. Verbum caro factum est. Verbum panis factum est.  "
591,Covardia,Léa Mendonça," No teu nome eu curei. No teu nome vidas restaurei. No teu nome muitos filhos. Como o pródigo arrependido. Devolvi às suas mãos. Transformei noites sombrias. Em alegres e doces manhãs. Em teu nome transportei. Das trevas pro teu reino multidões. Quem estava em guerra era eu. Saqueando o inferno com o meu louvor a Deus. Enquanto eu adorava, o inimigo, covardemente. Acertou um dos meus. Quem estava em guerra era eu. Saqueando o inferno com o meu louvor a Deus. Enquanto eu adorava, o inimigo, covardemente. Acertou um dos meus. Mas eu não me dei por vencido. Não pensei em pedir trégua nem paz. Não baixei a minha guarda, estava decidido. Levantar bandeira branca, jamais. Não me rendo, não me entrego. Não me quebro, não desisto. Continuo a serviço do Rei. Não é chorando pelos cantos. Mas é de cabeça erguida. Que aguardo a providência de Deus. Ai daquele que tocar nos bens de um ungido. Melhor seria ele não ter nascido. Agora quem vai fundo nessa guerra fria. Pra acabar de vez com essa covardia é Deus. Quem estava em guerra era eu. Saqueando o inferno com o meu louvor a Deus. Enquanto eu adorava, o inimigo, covardemente. Acertou um dos meus. Quem estava em guerra era eu. Saqueando o inferno com o meu louvor a Deus. Enquanto eu adorava, o inimigo, covardemente. Acertou um dos meus. Mas eu não me dei por vencido. Não pensei em pedir trégua nem paz. Não baixei a minha guarda, estava decidido. Levantar bandeira branca, jamais. . Não me rendo, não me entrego. Não me quebro, não desisto. Continuo a serviço do Rei. Não é chorando pelos cantos. Mas é de cabeça erguida. Que aguardo a providência de Deus. Ai daquele que tocar nos bens de um ungido. Melhor seria ele não ter nascido. Agora quem vai fundo nessa guerra fria. Pra acabar de vez com essa covardia é Deus. É Deus. É Deus.  "
