,titulo,artista,letras
923,Canção Que Morre No Ar,Carlos Lyra," Brinca no ar. Um resto de canção. Um rosto tão sereno. Tão quieto de paixão. Morre no ar. O sempre mesmo adeus. Meus olhos são teus olhos. Para nós, vem. Um mundo sempre amor. O pranto que desliza. No seio de uma flor. Terraluz, anjo só. Mil carícias você tras. Beijo manso, luz e paz.  "
924,Nunca Pensei,Celso Fonseca," Nunca pensei que fosse assim. Novamente o amor toma conta de mim. Com a força de um vento, como um furacão. Me pega e arranca meus pés do chão. Nunca pensei que fosse você. Que dia após dia me faz entender. Que a vida é real e com todo esplendor. Me faz tão feliz quando traz de volta o amor. Te quero, te adoro. Vem perto de mim. Você me abraça no meio da rua. E me faz tão bem. Te quero, te amo. Preciso dizer. Que o ar que eu respiro, que o melhor da vida. Vem só de você.  "
925,Coração Noturno,Edu Lobo, Meu coração bate lento . Como se fôsse um pandeiro . Marcando meu sentimento . Retendo meu desespêro . Como notícia do vento . Passando no meu cabelo . Meu coração bate lento . Meu coração bate claro . Como se fosse um martelo . Num rumo sem paralelo . Selando meu desamparo . Numa corrente sem elo . Numa aflição sem reparo . Meu coração bate claro . Meu coração bate quieto . Como se fosse um regato . Vagando pelo deserto . Sangrando no meu retrato . Abrindo meu desacato . Num ferimento coberto . Meu coração bate tão quieto .  o r q u e s t r a ç ã o  . Meu coração bate negro . Como cantiga sem mote . Como a serpente num bote . Rompendo no meu sossêgo . Lambendo feito chicote . Noturno feito morcêgo . Meu coração bate negro . Lambendo feito chicote . Noturno feito morcêgo . Meu coração bate negro . Lambendo feito chicote . Noturno feito morcêgo . Meu coração bate negro.  
926,Adeus América,João Gilberto," Intro (A7+ E7/9 D7/9 A7+).       C6/7 B6/7                     E7/9. Não posso mais, ai que saudade do Brasil.                        A7+           C6/7. Ai que vontade que eu tenho de voltar.         B6/7                      Bm7. Adeus América, essa terra é muito boa.      E7/9            A7+. Mas não posso ficar porque.    D7/9             A7+. O samba mandou me chamar.    D7/9             A7+. O samba mandou me chamar.          D7/9. Eu digo adeus ao boogie woogie, ao woogie boogie.              A7+. E ao swing também.           D7/9. Chega de rocks, foxtrotes e pinotes.                   A7+. Que isso não me convém.      D7/9. Eu voltar pra cuíca, bater na barrica.  A7+. Tocar tamborim.            D7/9           . Chega de lights e all rights, good nights e faufaits.  E6/7     E5+/7       E7/9. Isso não dá mais pra mim.      A7+            E7/9        A7+. Eu quero um samba feito só pra mim.   E7/9 D7/9 A7+.  "
927,Diga,João Gilberto," Diga se você me quer ou não /. Diga se comigo é feliz /. Todo mundo sabe/. O que existe entre nós dois/. Diga tudo agora e não depois./. Nosso amor não é cinema/. Desses de 1100/. Nosso amor não é comédia /. Pra dar risos pra ninguém/. Quanta gente me pergunta/. Se ao seu lado vivo bem/. Eu não minto, digo tudo/. Sem você não sou ninguém/.  "
928,Beija-me,João Gilberto," Beijame. Quero o teu rosto coladinho ao meu. Beijame. Que eu dou a vida pelo beijo teu. Beijame. Quero sentir o teu perfume. Beijame com todo o teu amor. Se não eu morro de ciúme. Ai ai ai que coisa boa. O beijinho do meu bem. Dito assim parece a toa. O gostinho que ele tem. Ai ai ai que coisa louca. Que beijinho divinal. Quando eu ponho a minha boca. Nos teus lábios de coral. Beijame. Quero o teu rosto coladinho ao meu. Beijame. Que eu dou a vida pelo beijo teu. Beijame. Quero sentir o teu perfume. Beijame com todo o teu amor. Se não eu morro de ciúme. Ai ai ai que coisa boa. O beijinho do meu bem. Dito assim parece a toa. O gostinho que ele tem. Ai ai ai que coisa louca. Que beijinho divinal. Quando eu ponho a minha boca. Nos teus lábios de coral. Gravado ""Na Casa do Chico Perreira"", (1958).  "
929,Hei de Voltar Pro Sul,Nara Leão," Hei de voltar pro sul. É lá que eu vou viver. A lua faz um leito, onde eu deito e meu bemquerer. Deixa a brisa ligeira afagar a esteira pra adormecer.. Hei de voltar pro sul. Em tardes de verão. Ouço vozes no rio, um rumor macio de solidão. Vejo a estrela incerta na noite quieta cair no chão. Frias vidraças dentro de mim,. Passam um inverno, mas não passa não. Essa geada em meu coração.. Hei de voltar pro sul. Há muito que lutar. Vencer a dor do açoite. Vencer a noite e ver chegar. A Pátria livre e o dia de ver Maria e então sonhar.. Hei de voltar pro sul. Eu não sei bem por que. A saudade sem jeito dá um nó no peito. E me faz querer. Rever a noite azul do Rio Grande do Sul. Pra depois morrer..  "
930,Valsa de Uma Cidade,Os Cariocas," Vento do mar no meu rosto. E o sol a queimar,  queimar. Calçada cheia de gente. A passar         e a me ver passar. Rio de Janeiro,  gosto de você. Gosto de quem gosta. Deste céu, desse mar,. Dessa gente feliz. Bem que eu quis escrever. Um poema de amor e o amor. Estava em tudo que eu quis. Em tudo quanto eu amei. E no poema que eu fiz. Tinha alguém mais feliz que eu. O meu amor. Que não me quis.  "
931,Brigas,Tom Jobim," Briga nunca resolveu . Não adianta chorar . O nosso amor não morreu . Podes voltar, deves voltar . O meu amor foi sincero . Talvez sincero demais . Se eu fingisse ninguém saberia . O que a verdade me faz . E quando o dia amanhece . Fico a lastimar . Na noite em que não dormia . Passei a chorar, a chorar . Se é verdade que o amor ilumina . Nossas vidas sem luz sem calor . Eu repito baixinho, baixinho . Podes voltar, deves voltar.  "
932,Quinta Sinfonia,Paco Bandeira," Quando me lembro quem eras. Desse corpo que foi nosso. Desse amor que não deu certo. Era o tempo das quimeras. Das palavras em silêncio. Quando o mais longe era perto. Tinhas nos olhos a esperança. Os desejos de aventura. As ilusões que eram minhas. Nos momentos de ternura. Tinhas nos seios a graça. Das primaveras que tinhas. E foste a música que em mim ficou. Quando a distância nos fez separar. Ando louco para te encontrar. . Foste a quinta sinfonia. Fuga da nossa verdade. Sonata tocada em mim. Foste o meu sol afinado. Neste samba de saudade. Vinicius, Nara e Jobim. Foste verso de balada. Foste pintura abstracta. Meu bolero de Ravel. Foste música sonhada. Numa canção de Sinatra. Com um poema de Brel. E foste a música que em mim ficou. Quando a distância nos fez separar. Ando louco para te encontrar. . Foste estrela de cinema. Minha dama de Xangai. Hiroxima meu amor. A minha grande ilusão. Eras fúria de viver. Quanto mais quente melhor. Grande amor da minha vida. Senso, silêncio, paixão. Buñuel, Fellini, Troffaut. Foste luzes da ribalta. Música no coração. E tudo o vento levou. E és ainda o que me faz sentir. Dentro da vida p'ra te cantar. Ando louco para te encontrar. Para te encontrar.....  "
933,Jabuticaba,Bebel Gilberto," If I could name. A fruit for you. It would be jabuticaba. Blue, black and small. On the outside. And soft and sweet within. My favourite memory. Was under that tree. That's been there since. I was three. Now I would like to. Sing for you. My jabuticaba song. Isn't she lovely. Like purple rain. Walking on sunshine with you. (over the rainbow). Quiet nights, quiet stars. It's summertime. Quiet nights, quiet stars and you. If I could name. A tree for you. It would be. Jabuticaba. Under the shade. Of the cool green leaves. It all comes back to me. So when that taste. Reminds you. You know just where. To find me. And now I would like to sing for you. My jabuticaba song. Jabuticaba tree. Jabuticaba song.  "
934,La Carità,Don Backy," (Coro) Fateci, fateci, fate un poco di carità. (Don Backy) Due fraticelli soli siam. in giro per il mondo andiam. cerchiamo solo un po' di carità per noi. e a sera prima di dormir. pregheremo per portar. a voi, la felicità . (Coro) Fateci, fateci, fate un poco di carità. (Celentano) A piedi nudi noi giriam. tendendovi le nostre man. e quindi non potete rifiutare a noi. che poverelli ci troviam. fino a quando non avrem. la vostra carità. (Coro) Fateci, fateci, fate un poco di carità.  "
935,Gilda,Vinicius de Moraes," A7(9/11)         E7M. Nos abismos do infinito. E7M/G#        G°       F#m7. Uma      estrela      apareceu.                 B7(9)        F#m7  B7      E6  . E da terra ouviuse um grito  Gilda,         Gilda. A7(9/11)       E7M. Era eu, maravilhado. G#7/4        G#7 C#m7  C#m/B. Ante a sua   aparição. A#m7(b5)        Am6      G#m7. Que aos poucos   fui      levado.      C#7(b9)      F#7. nos véus do    bailado.      B7(9)  Bm7   E7(9). Pela imensidão. A#m7(b5)            Am6      G#m7. Aos      caprichos do seu rastro.         C#7(b9)   F#7. Como um pobre       astro.  F7(9)   Bm7  E7  A#m7(b5) Am6   G#m7  C#7(b9)  F#7   B7(9)   Bm7       E7. Morto de paixã   Golda,           Gilda       Gilda            e eu      . A#m7(b5) Am6   G#m7   C#7(b9)   F#7   B7(9)   E6   A7M  F7M  E7M F#m7(11)  F7  E7M . Gilda,        Gilda         Gilda         e   eu. A7M   F7M   E7M   F#m7(11)   F7  E6  . A7(9/#11)           E7M. E depois,  nós dois unidos. E7M/G#           G°     F#m7. Como Eurídice e Orfeu.               B7(9)    F#m7  B7     E6. Fomos  sendo conduzidos   Gilda         e  eu. A7(9/#11)         E7M. Pelas mágicas esferas. G#7/4           G#7  C#m7    C#m/B . Que se perdem  pelo     céu. A#m7(b5)      Am6    G#m7. Em demanda de outras  eras.       C#7(b9)   F#7. Velhas prima........veras.             B7(9) Bm7   E7(9). Que o tempo esqueceu. A#m7(b5)   Am6       G#m7. Pelo espaço que nos leva.    C#7(b9)     F#7. Pela imensa        treva .    B7(9)     Bm7    E7  A#m7(b5)  Am6   G#m7  C#7(b9)   F#7  B7(9)     Bm7. Para as mãos de Deus    Gilda,               Gilda         Gilda         e   eu. E7    A#m7(b5)    Am6   G#m7   C#7(b9)     F#7    B7(9)      E6.   Gilda,                 Gilda                      Gilda             e   eu.. A7M    /    F7M  E7M    / /     F#m7(11)   /    F7   E7M   /  /  A7M    /  F7M   E7M  /.  "
936,It Might Be You,Dori Caymmi," Time... I've been passing time watching trains go by. All of my life.... Lying on the sand, watching seabirds fly. Wishing there would be. Someone waiting home for me. Something's telling me it might be you. It's telling me it might be you. All of my life. Looking back as lovers go walking past.... All of my life. Wondering how they met and what makes it last. If I found the place. Would I recognize the face. Something's telling me it might be you. Yeah, it's telling me it might be you. So many quiet walks to take. So many dreams to wake. And we've so much love to make. I think we're gonna need some time. Maybe all we need is time. And it's telling me it might be you. All of my life. I've been saving love songs and lullabies. And there's so much more. No one's ever heard before. Something's telling me it might be you. Yeah, it's telling me it must be you. And I'm feeling it'll just be you. All of my life. It's you. It's you. I've been waiting for all of my life. Maybe it's you. Maybe it's you. I've been waiting for all of my life. Maybe it's you. Maybe it's you. I've been waiting for all of my life. Repeat to fade.  "
937,Amor Em Lágrimas,Vinicius de Moraes," Ouve o mar que soluça na solidão. Ouve, amor, o mar que soluça. Na mais triste solidão. E ouve, amor, os ventos que voltam. Dos espaços que ninguém sabe. Sobre as ondas se debruçam. E soluçam de paixão. E ouve, amor, no fundo da noite. Como as árvores ao vento. Num lamento se debruçam. E soluçam para o chão. Deixa amor que um corpo sedento. Como as árvores e o vento. No teu corpo se debruce. E soluce de paixão.  "
938,O Morro Não Tem Vez,Vinicius de Moraes," O morro não tem vez. E o que ele fez já foi demais. Mas olhem bem vocês. Quando derem vez ao morro. Toda a cidade vai cantar. É um,é dois, é três. É cem, é mil a batucar. O morro não tem vez. Mas se derem vez ao morro. Toda a cidade vai cantar.  "
939,Nego maluco,Edu Lobo," E6           A7/9          E6   A7/9   E6.    Eu tava jogando vinte e um.           A7/9      G#7/5+   C#7(9/4). Um nego maluco apareceu.           C#7/13               F#7/13  E/G#. Vinha com baita de um rádio no colo.   Aº       F#/A#   B7(9/4). Tocando um samba a mil.             B7/13                E7+/9   A7+   D7+/9   B7(9/4)  B7/13   E6. E dizia pro povo que o samba era meu.             A7/9       E6   A7/9   E6. Pintou saia justa no salão.             A7/9      G#7/5+   C#7(9/4). Por culpa daquele fariseu.          C#7/13            F#7/13  E/G#  Aº   F#/A#   B7(9/4). Dando, batendo no mesmo bordão.                  B7/13. Toma aqui, toma aqui,.                    E7+/9   Bb7/5. Toma que o samba é teu. A7+    Am6/9    G#m7. Sou da banda do jazz. Gº      F#m7    B7/9 Bm7/9   Bb7/5. Ganzá jamais me apeteceu. A7+   Am6/9     G#7/5+. Não conheço o rapaz. C#7/9+  F#7/13       B7(9/4) B7/13 E6.  "
940,Carinhoso,João Gilberto," Meu coração. Não sei porque. Bate feliz.... Quando te vê. E os meus olhos ficam sorrindo. E pelas ruas vão te seguindo. Mas mesmo assim.... Foges de mim. Ah, se tu soubesses. Como sou tão carinhoso. E o muito e muito. Que te quero..... E como é sincero o meu amor. Eu sei que tu não fugirias mais de mim.... Vem, vem, vem, vem. Vem sentir o calor. Dos lábios meus. A procura dos teus. Vem matar esta paixão. Que me devora o coração.... E só assim então. Serei feliz. Bem feliz....  "
941,Maria Joana,Nara Leão," Não faz feitiço quem não tem um terreiro. Nem batucada quem não tem um pandeiro. Não vive bem quem nunca teve dinheiro. Nem tem casa pra morar. Não cai na roda quem tem perna bamba. Não é de nada quem não é de samba. Não tem valor quem vive de muamba. Pra não ter que trabalhar. Eu vou procurar um jeito de não padecer. Porque eu não vou deixar a vida sem viver. Mas acontece que a Maria Joana. Acha que é pobre, mas nasceu pra bacana. Mora comigo, mesmo assim não me engana. Ela pensa em me deixar. Já decidiu que vai vencer na vida. Saiu de casa toda colorida. Levou dinheiro pra comprar comida. Mas não sei se vai voltar. Eu vou perguntar. Joana, o que aconteceu. Dinheiro não faz você mais rica do que eu.  "
942,Chega de Saudade,Nara Leão," Vai minha tristeza. E diz a ela que sem ela não pode ser. Dizlhe numa prece. Que ela regresse. Porque não posso mais sofrer.... Chega de saudade. A realidade é que sem ela. Não há paz, não há beleza. É só tristeza e a melancolia. Que não sai de mim. Não sai de mim. Não sai. Mas, se ela voltar. Se ela voltar que coisa linda. Que coisa louca. Pois há menos peixinhos a nadar no mar. Do que os beijinhos. Que eu darei na sua boca. Dentro dos meus braços, os abraços. Hão de ser milhões de abraços. Apertado assim, colado assim, calada assim. Abraços e beijinhos e carinhos sem ter fim. Que é pra acabar com esse negócio. De viver longe de mim. Não quero mais esse negócio. De você viver assim. Vamos deixar esse negócio. De você viver sem mim....  "
943,Castigo,Maysa," A gente briga,. Diz tanta coisa que não quer dizer. Briga pensando que não vai sofrer. Que não faz mal se tudo terminar. Um belo dia,. A gente entende que ficou sozinho. Vem a vontade de chorar baixinho. Vem o desejo triste de voltar. Você se lembra. Foi isso mesmo que se deu comigo. Eu tive orgulho e tenho por castigo. A vida inteira pra me arrepender. Se eu soubesse . Naquele dia o que sei agora. Eu não seria esta mulher que chora. Eu não teria perdido você.  "
944,Double Rainbow,Tom Jobim," Listen . The rain is falling on the roses . The fragrance drifts across the garden . Like the scent of some forgotten melody . This melody belongs to you, belongs to me, belongs to no one . See the way the crimson petals scatter when the wind blows . Ah The secret sigh of love that suddenly the heart knows . See how a robin's there among the puddless . And, hopping through the misty rain drops . He's come to tell us it is spring . Look at the double rainbow . The rain is silver in the sun light . A fleeting fox is in the garden . Rain sweet lovin'mother rain . That soaks the earth . That swells the streams . That cleans the sky . And brings the blue . See how the jasmin tree is all in flower . The little brook of clever waters flows into a vast river . Ah you belong to no one . Ah you belong to no one.  "
945,Pelos Caminhos Da Vida,Tom Jobim," Vai, segue o caminho . Encontrarás meu rosto triste . Em todas as estradas . Os velhos caminhos . Desertos e sem fim . Que seguem sozinhos . Sem vida e sem amor . E que te querem levar . De mim . Ouvirás na voz do vento . Meu constante adeus . E meu coração batendo . Num mesmo passo dos teus . Vai, segue o caminho . Encontrarás em toda parte . A minha grande mágoa . A mágoa das horas . Tão desesperada . Das noites e auroras . Ao longo das estradas . Velhos caminhos . Que não tem fim . Ouvirás a voz do vento . Meu constante adeus . E meu coração batendo . Num mesmo passo dos teus . Vai, segue o caminho . Encontrarás meu rosto triste . Em todas as estradas . Estradas de sol . Varridas pelo vento . Cobertas de estrelas . Em pleno firmamento . E que trazem de volta . A mim.  "
946,Escravo De Ti,Némanus, Quando. Tu quiseres ter o sol a tocarte. E quando. Tu quiseres ter a lua a beijarte. E até. O teu nome nas estrelas sem fim. E a teus pés. Este mundo e o outro p`ra ti. Chama por mim....  (Refrão). Porque eu sou. Eu sou escravo de ti para sempre. E vou. Fazer tudo por ti por quererte. Eu sou. Eu sou escravo de ti toda a vida. E vou. Fazer tudo por ti minha querida... tudo o que me. digas. Quando. Tu quiseres ter o mar a abraçarte. E quando. Tu quiseres. Ter o céu a iluminarte.  
947,Menina Das Duas Tranças,Vinicius de Moraes," Menina das duas tranças. Deixe o meu filhinho em paz. Que ele ainda é muito criança. Pras coisas que você faz. Baixa o seu olhar escuro. Cubra esse peitinho em flor. Que ele ainda não está maduro. Prá essa escuridão de amor. Vá se embora, te esconjuro, deixe o filho meu. Basta neste negro mundo o que o pai sofreu. Menina das duas tranças deixe o meu paizinho em paz. Que ele não é mais criança pras coisas que você faz. Pare de deitar quebranto, chega dessa mostração. Que meu pai já sofreu tanto só viveu desilusão. Vá se embora, te esconjuro, deixe em paz meu pai.  "
948,Pescaria (Canoeiro),Dori Caymmi," Ô canoeiro. Bota rede,. Bota rede no mar. Ô canoeiro. Bota rede no mar. Cerca o peixe,. Bate o remo,. Puxa corda,. Colhe a rede,. Ô canoeiro. Puxa rede do mar. Vai ter presente pra chiquinha. Ter presente pra iaiá. Ô canoeiro puxa do mar. Cerca o peixe,. Bate o remo,. Puxa corda,. Colhe a rede,. Ô canoeiro. Puxa rede do mar. Louvado seja Deus. Ó meu pai. Vai ter presente pra chiquinha. Ter presente pra iaiá. Ô canoeiro puxa rede do mar.  "
949,Amor Nas Estrelas,Fausto Nilo," No alto de uma montanha existe um lago azul. É lá que a lua se banha. Até amanhã de manhã me banha de luz. A solidão é um Saara que o firmamento seduz. E o céu brilha na Guanabara. E sonha só fascinação. Teu olhar me diz. Vejo a lua dizendo pro sol eu sou tua namorada. Em meu quarto crescente é você quem brilha e me reluz. Se você vai iluminar o Japão eu fico abandonada. Num pedaço qualquer de canção na voz dessa mulher. E o sol derrama um desejo do céu nessa cama azul. Um mel na tua boca e eu te beijo. Até amanhã de manhã, me banha de luz. E o sol derrama um desejo....  "
950,Diz a Ela,Carlos Lyra," Diz para ela,. Graças a ela. O sol nunca se apagou. Para a menina. Que não rimava a dor.. Diz para ela,. Graças a ela. O sol nunca se apagou. Para a menina. Que não rimava a dor.. Só pedi em oração. Que ela ficasse sempre. Perto de João.. É que a menina ouvia. A perfeição e cria nessa união.. Diz para ela,. Graças a ela. O mar tem tantos peixinhos,. Não há tristeza,. É só beleza e paz..  "
951,Lá Vem A Baiana,João Gilberto," Lá vem a baiana. De saia rendada, sandália enfeitada. Vem me convidar para sambar. Mas eu não vou. Lá vem a baiana. Coberta de contas, pisando nas pontas. Achando que eu sou o seu ioiô. Mas eu não sou. Lá vem a baiana. Mostrando os encantos, falando dos santos. Dizendo que é filha do Senhor do Bonfim. Mas pra cima de mim. Pode jogar seu quebranto que eu não vou. Pode invocar o seu santo que eu não vou. Pode esperar sentada, baiana, que eu não vou. Não vou porque não posso resistir a tentação. Se ela sambar, eu vou sofrer. Pois esse diabo sambando é mais mulher. E se eu deixar ela faz o que bem quer. Não vou, não vou, não vou. Nem amarrado, porque sei. Se ela sambar, eu vou sofrer.  "
952,Sem Compromisso,João Gilberto," Você só dança com ele. E diz que é sem compromisso. É bom acabar com isso. Não sou nenhum paijoão. Quem trouxe você fui eu. Não faça papel de louca. Prá não haver bateboca dentro do salão. Quando toca um samba. E eu lhe tiro pra dançar. Você me diz não, eu agora tenho par. E sai dançando com ele, alegre e feliz. Quando pára o samba. Bate palma e pede bis.  "
953,Modinha Serestas 5,Nara Leão," Na solidão da minha vida. Morrerei querida. do teu desamor,. muito embora. me desprezes. te amarei constante. sem que a ti distante. chegue a luz. de triste voz do trovador.. . Feliz te quero. mas se um dia. toda essa alegria. se mudasse em dor,. ouvirias do passado. a voz do meu carinho. repetir baixinho. meiga e triste. confissão do meu amor..  "
954,Le travail c'est la santé,Henri Salvador," Ces gens qui courent au grand galopEn auto, métro ou véloVontils voir un film rigoloMais non, ils vont à leur boulot{Refrain}Le travail c'est la santéRien faire c'est la conserverLes prisonniers du boulotN' font pas de vieux os.Ils bossent onze mois pour les vacancesEt sont crevés quand elles commencentUn mois plus tard, ils sont costaudsMais faut reprendre le boulotDir' qu'il y a des gens en pagailleQui cour' nt sans cesse après le travailMoi le travail me court aprèsIl n'est pas près de m'rattraper.Maint' nant dans le plus p'tit villageLes gens travaillent comme des sauvagesPour se payer tout le confortQuand ils l'ont, eh bien, ils sont morts.Homm's d'affaires et meneurs de fouleTravaillent à en perdre la bouleEt meur' nt d'un' maladie de cœurC'est très rare chez les pétanqueurs..  "
955,Maysa,Maysa, Amor eu te sei. Eu te amar foi ficar e eu fiquei. Amo o perdão. Mas perdão de saber foi sofrer. E ficar foi morrer. E eu morri. E a chama que mansa cresceu. Que me chama. Que traz o que é meu. Na tarde tão tarde se fez. Pra te achar eu perdi minha paz. Mas te achar foi acharme demais.  
956,O Que É Que Falta,Maysa, o que é que falta . na minha vida. que me faz falta. não sou feliz. mas não descubro. o que me falta. gosto da vida. da minha vida. o que me falta. pra ser feliz. viver feliz. o que é que falta. olho pra mim . e me pergunto. o que me falta. se eu tenho tudo. que tanta gente. sente falta. eu vivo triste. sempre tão triste. o que me falta. só se é voce. só se é voce. que me faz falta.  
957,Cansei de ilusões,Tito Madi," Mentira foi tudo mentira . Você não me amou . Mentira foi tanta mentira . Que você contou. Tão meigos seus olhos . Por Deus eu nem desconfiei. História tão triste. Você contou, . E acreditei . Pois quase chorei. E agora desfeita a farsa . Só resta esquecer . Mentiras que calam na alma fazendo sofrer. Rasguei suas cartas . Queimei suas recordações. Mentiras . Cansei de ilusões.  "
958,Os Tomates do Padre Inácio,Zé Cabra," Quando o prade passa. Já se diz por graça. Que lindos tomates tem o padre inácio. Nem ha rapariga k a brinkar n diga.... K lindos tomates tem o padre inácio. A rapaziada canta com piada que lindos tomates tem o padre inácio. E por toda a aldeia dizse a boka cheia que lindos tomates tem o padre inácio. Padre inácio tem uma horta. Que e toda a sua alegria. Com um tomateiro a porta. Da porta da sacristia. São frutos abencoados. Pela santa eucarisita. Pois tralos sempre regados. Com água benta da pia. Quando o prade passa. Já se diz por graça. Que lindos tomates tem o padre inácio. Nem ha rapariga k a brinkar n diga.... K lindos tomates tem o padre inácio. A rapaziada canta com piada que lindos tomates tem o padre inácio. E por toda a aldeia dizse a boka cheia que lindos tomates tem o padre inácio. Se o bicho prega danada. Na horta faz disparates. Para matar a bicharada. Poe ddt nos tomates. Mas se a praga n e morta. E resiste a sete foles. Logo o tomateiro entorta. E os tomates ficam moles. Quando o prade passa. Já se diz por graça. Que lindos tomates tem o padre inácio. Nem ha rapariga k a brinkar n diga.... K lindos tomates tem o padre inácio. A rapaziada canta com piada que lindos tomates tem o padre inácio. E por toda a aldeia dizse a boka cheia que lindos tomates tem o padre inácio. O sá cristão que e zarolho. Brincalhão. Mas sem maldade,. Pões a olhar so com um olho. Para os tomates do padre. As faces fikam escarlates. O padre todo pimpão. Sabe k tem os tomates. Mais belos da região. Quando o prade passa. Já se diz por graça. Que lindos tomates tem o padre inácio. Nem ha rapariga k a brinkar n diga.... K lindos tomates tem o padre inácio. A rapaziada canta com piada que lindos tomates tem o padre inácio. E por toda a aldeia dizse a boka cheia que lindos tomates tem o padre inácio. Quando o prade passa. Já se diz por graça. Que lindos tomates tem o padre inácio. Nem ha rapariga k a brinkar n diga.... K lindos tomates tem o padre inácio. A rapaziada canta com piada que lindos tomates tem o padre inácio. E por toda a aldeia dizse a boka cheia que lindos tomates tem o padre inácio.  "
959,Meditation,Tom Jobim, In my loneliness . When you're gone and I'm all by muself . And I need your caress . I just think of you . And the thought of you holding me near . Makes my loneliness soon disappear . Though you're far away . I have only to close my eyes . And you are back to stay . I just close my eyes . And the sadness that missing you brings . Soon is gone and this heart of mine sings . Yes I love you so . And that for me is all I need to know . I will wait for you . Til the sun falls from out of the sky . For what else can I do . I will wait for you meditating . How sweet life will be . When you come back to me.  
960,Flor da Idade,Bebel Gilberto, Quem vê a moça brincar de roda. Sabe a ingenuidade. Acha a tristeza fora de moda. Pensa em felicidade. Quem vê a moça soltar seu riso. Recorda a flor da idade. Volta à inocência do paraíso. De braço com a saudade. Mas o olhar cobiçoso do homem. Sabe que a vida é confusa. Alisa a curva morena dos seios. Florindo em baixo da blusa. Quando a menina ao seu redor. É muito desejada. Faz a beleza ficar maior. Por não saber de nada.  
961,Sete Cordas,Raphael Rabello," Nada me fará sofrer. Pois trago junto ao coração. O bojo do meu violão cantando. Nada me dá mais prazer. Nem mesmo uma grande paixão. Que o som das sete cordas. Do meu violão tocando. E eu me vejo a obedecer. Eu nem sei bem porquê. E sinto uma transformação. E os acordes nascem sem querer. Sem querer desponta uma canção. E eu sinto o coração nos dedos. Passeando em calma. Afugentando os medos. Que residem n'alma. E deixome envolver. Pelo braço do meu violão. E o peito meu. Fibra por fibra. Apaixonado vibra. Com prima e bordão. E é aí que eu. Sinto a mão de Deus. Na minha mão.. Eu me ponho a dedilhar. Com emoção e fervor. As velhas melodias. Cheias de harmonias novas. E nesse instante então. Eu sou um sonhador. Acompanhante das canções de amor. Chego a cantar sem perceber. Alguns versos e trovas. E aí começo a ver. Que eu nunca fui sozinho. Meu violão me acompanhou. Por todo o meu caminho. E isso eu quero agradecer. Fazendo uma canção. Falando de você,. Amigo violão,. Que comigo estará. Até eu morrer..  "
962,Tem dó,Baden Powell," Ai, tem dó. Quem viveu junto não pode nunca viver só. Ai, tem dó. Mesmo porque você não vai ter coisa melhor. Não me venha achar ruim. Porque você me conheceu assim. Me diga agora, e agora. Não foi assim que você gamou. Você sabe muito bem. Que mesmo louco assim gamei também. Me diga agora, ora, ora. Será que alguém não foi quem mudou.  "
963,Bandeira do Brasil,Edu Lobo," Terra . Vê a cana verde, . o nascer do sol, . ouro azul do céu, ô. . Verde mar, . Maracanã, . onde há progresso . fica o mato em paz. . Campo . Verde, bananeira, . amarela fruta . do Brasil azul, ô. . Ouro . Vê em cada estreia . brilha a nossa terra, . terra brasileira..  "
964,Coração vagabundo,João Gilberto, Meu coração não se cansa. De ter esperança. De um dia ser tudo o que quer. Meu coração de criança. Não é só a lembrança. De um vulto feliz de mulher. Que passou por meus sonhos. Sem dizer adeus. E fez dos olhos meus. Um chorar mais sem fim. Meu coração vagabundo. Quer guardar o mundo. Em mim. Meu coração vagabundo. Quer guardar o mundo. Em mim.  
965,Fiz a cama na varanda,Nara Leão," Fiz a cama na varanda me deitei pensando em ti. Deu um vento na roseira ai meus cuidados. Que do sono me esqueci. Menina, minha menina. Ai não faças assim como eu. Que vivo morta de pena. Porque ninguém me escolheu. Fiz a cama na varanda me esqueci do cobertor. Deu um vento na roseira ai meus cuidados. Me cobriu toda de flor. Lá detrás daquele morro tem um pé de amor perfeito. Eu vivo louca à procura, ai meus cuidados. De um pobre amor sem defeitos.  "
966,Ela é carioca,Os Cariocas," Ela é carioca. Ela é carioca. Basta o jeitinho dela andar. Nem ninguém tem carinho assim para dar. Eu vejo na cor dos seus olhos. As noites do Rio ao  luar. Vejo a mesma luz. Vejo o mesmo céu. Vejo o mesmo mar. Ela é meu amor, só me vê a mim. A mim que vivi para encontrar. Na luz do seu olhar. A paz que sonhei. Só sei que sou louca por ela. E pra mim ela é linda demais. E além do mais. Ela é carioca.  "
967,Caminhemos,Pery Ribeiro," Não, eu não posso negar que te amei. Não, eu preciso esquecer que sofri. Faça de conta que tempo passou. E que tudo entre nós terminou. E que a vida não continuou pra nós dois. Caminhemos talvez nos vejamos depois.. Vida comprida estrada alongada. Parto a procura de alguém, ou a procura de nada. Vou indo, caminhando sem saber onde chegar. Quem sabe na volta, eu te encontre no mesmo lugar. Vida comprida estrada alongada. Parto a procura de alguém, ou a procura de nada. Vou indo, caminhando, sem saber onde chegar. Quem sabe na volta, eu te encontre no mesmo lugar.  "
