,titulo,artista,letras
915,Não Me Deixa,Rafa e Pipo Marques," Não me deixa. Não me deixa. Eu não quero te ver indo embora. Desarruma essa mala agora. Não, não. Não me deixa. Não me deixa. O que passou,passou,não importa. Você não vai passar dessa porta. Só fui te dar valor quando você me deixou. Preciso de uma chance,volta por favor. Sei que errei. Madrugas de lua,eu na rua sem vocÊ. Sei que errei. Foi vacilo,bobeira,mais eu amo você. Sei que errei. Madrugas de lua,eu na rua sem vocÊ. Sei que errei. Foi vacilo,bobeira,mais eu amo você. Não me deixa. Não me deixa. Eu não quero te ver indo embora. Desarruma essa mala agora. Não, não. Não me deixa. Não me deixa. O que passou,passou,não importa. Você não vai passar dessa porta. Só fui te dar valor quando você me deixou. Preciso de uma chance,volta por favor.  "
916,No Dia Em Que O Rei Fez Anos,José Cid," Vieram tribos ciganas. Saltimbancos sem eira nem beira. Evitaram a estrada real. E passaram de noite a fronteira. E veio a gente da gleba. Mais a gente que vivia do mar. Para enfeitar a cidade. E abrirlhe as portas de par em par. No dia em que o rei fez anos. Houve arraial e foguetes no ar. O vinho correu à farta. E a fanfarra não parou de tocar. E o povo saiu à rua. Com a alegria que costumava ter. Cantando se o rei faz anos. Que venha à praça, para nos conhecer. Mas nesse reino distante. Quem tinha um olho era rei. Lá vai rei morto rei posto. Levado em ombros p'la grei. E a festa continuou. Já que ninguém tinha nada a perder. Só ficou um trovador. P'ra contar o que acabava de ver.. No dia em que o rei fez anos. Houve arraial e foguetes no ar. O vinho correu à farta. E a fanfarra não parou de tocar. E o povo saiu à rua. Com a alegria que costumava ter. Cantando se o rei faz anos. Que venha à praça, para nos conhecer. No dia em que o rei fez anos. Houve arraial e foguetes no ar. O vinho correu à farta. E a fanfarra não parou de tocar. E o povo saiu à rua. Com a alegria que costumava ter. Cantando se o rei faz anos. que venha à praça, para nos conhecer.  "
917,Intervalo,Per7ume," Vida em câmara lenta,. Oito ou oitenta,. Sinto que vou emergir,. Já sei de cor todas as canções de amor,. Para a conquista partir.. Diz que tenho sal,. Não me deixes mal,. Não me deixes. No livro que eu não li,. No filme que eu não vi,. Na foto onde eu não entrei,. Notícia do jornal. O quadro minimal. Sou eu. Vida a média rés,. Levanta os pés. Não vás em futebóis, apesar. Do intervalo, que é quando eu falo,. Para não incomodar.. Diz que tenho sal,. Não me deixes mal,. Não me deixes. No livro que eu não li,. No filme que eu não vi,. Na foto onde eu não entrei,. Notícia do jornal. O quadro minimal. Sou eu. Não me deixes na. história que não terminou. Não me deixes. No livro que eu não li,. No filme que eu não vi,. Na foto onde eu não entrei,. Notícia do jornal. O quadro minimal. Sou eu. No livro que eu não li,. No filme que eu não vi,. Na foto onde eu não entrei,. Notícia do jornal. O quadro minimal. Sou eu.  "
918,Epílogo,Gerônimo," Que falta nesta cidade Verdade. Que falta nesta cidade Verdade. Que mais por sua desonra Honra. Falta mais que se lhe ponha Vergonha. O demo a viver se exponha. Por mais que a fama a exalta. Numa cidade onde falta. Verdade, honra, vergonha. Numa cidade onde falta. Verdade, honra, vergonha.  "
919,Minha Pequena Eva,Saulo Fernandes," Meu amor, olha só, hoje o sol não apareceu. É o fim da aventura humana na Terra. Meu planeta, adeus. Fugiremos nós dois na arca de Noé. Olha bem, meu amor, é o final da odisseia terrestre. Sou Adão e você será. Minha pequena Eva (Eva). O nosso amor na última as.  "
920,Se a Saudade Apertar,Bell Marques," Ai, se a saudade apertar. Venha pra cá pro meu coração. Ai, se quiser me encontrar. Eu vou brincar no camaleão. E vou cantar pra você. Esse amor é tão forte que chega a doer. Amar é bom, amar é bom demais. Esse amor é tão forte que chega a doer. Amar é bom, amar é bom demais. Eu fiz de tudo pra poder te amar. Me encantei com sua beleza. Eu fiz de tudo pra poder lhe conquistar. Valeu a pena com certeza. Agora eu vou atrás. Atrás do meu amor. Sei que tenho que esquecer. Esquecer o que passou. Mas se quiser viver amor de carnaval. Quem sabe vou deixar. Vou deixar você me beijar.  "
921,Iemanjá Amor do Mar,Olodum," O velho pescador segue seu rumo ao mar. E ouve o canto da sereia em plena lua cheia. Iemanjá seu pranto me faz inspirar. Deitou seu amor pra nunca mais voltar. Transformouse num rio em lágrimas de dor. E no ventre de mãe os seus filhos gerou. Nascendo de repente, Oxumaré, Xangô. E na flor do mar já se fez emergir. Vestida de amor e só pra mim sorrir. E o pescador irmão lhe pede pra guiar. Então porque viver e não viver no mar. Olodum, ô, ô, ô, Olodum. Me chama de amor, me chama de amor. Do mar.... Atlântida existia no centro do mar. Eu sei que o mar é o caminho para todo lugar. Platão o grande sábio em filosofia. Mas tudo que acontecia ele descrevia. Toda a inteligência que o povo continha. Riquezas e luxúrias pois lá existia. Mas onde há o homem existe a ambição. E o grande Zeus irado ao ver ficou. Enviando água e fogo, ele a devastou. Do mar. (bis).  "
922,Abbracciati,Marcella Bella," Siamo qui, senza un vero perché . Con la voglia di scappare . Ma restiamo abbracciati . Fino a quando verrà il momento di partire . Domani dormirò (perché tu non ci sei) . Qualche ora di più (perché non ci sarò amore mio) . Non saremo abbracciati, ma lontani . Gioca il primo mese con le lettere distese . Io ti scriverò ti amo . Esci qualche sera so che non puoi farne a meno . Non tradirmi mai se ci tieni . Tornerai più importante che mai . E staremo abbracciati tutto il tempo che vuoi . Libera (ti lascio amore mio) . Ma gelosa di lei (ti lascio amore mio ma non vorrei) . Siamo ancora abbracciati ma lontani . Una sera che ho bevuto, a tradirti ci ho provato . Come sa di sale . Io ancora alle coperte fa paura il temporale . Senza te sto male . Tornerai più importante che mai . E staremo abbracciati tutto il tempo che vuoi.  "
923,Lampião subia a serra,Mestre Barrão," Lampião . Subia serra . Lampião . Descia ladeira . Maria bonita cantava mulher rendeira (bis) . Lampião ele foi pego, foi morto a traição . Não se entregava a polícia . Coronel nem capitão . Lampião . Subia serra . Lampião. Descia ladeira . Maria bonita cantava mulher rendeira . Maria bonita era mulher macho sim senhor . Ao Lampião seu coração lhe entregou . Lampião . Subia serra . Lampião. Descia ladeira . Maria bonita cantava mulher rendeira . Virgulinho Ferreira . O Cangacero Lampião . Seu nome fico marcado . Na história do sertão . Lampião . Subia serra. Lampião.  . Descia ladeira . Maria bonita cantava mulher rendeira . Junto com Corisco . Ventania Azulão e Pontaria . Zé Sereno, Moita Brava . Dadá bemtivi e Jararaca . Lampião . Subia serra . Lampião. Descia ladeira . Maria bonita cantava mulher rendeira.  "
924,Me leva morena,Mestre Toni Vargas," Eu que já lhe fiz inveja/ Hoje só lhe causo pena/ perdi tudo que eu já tive/ pelo amor de uma morena/ . Me leva morena me leva. Me leva pro teu bangalô . Me leva e com um beijo me cala. Que eu sou da Senzala Sou seu professor . Me leva morena me leva. Me leva pro teu bangalô . Me leva morena querida. Que eu dou minha vida. Pelo teu amor . Me leva morena me leva. Me leva pro teu bangalô . Me leva morena não esquece. Que o dia amanhece. O galo já cantou . Me leva morena me leva. Me leva pro teu bangalô . Me leva de noite e de dia. Eu faço poesia. Eu te falo de amor . Me leva morena me leva. Me leva pro teu bangalô . Me leva depressa, ligeiro. Que eu sou prisioneiro. Desse teu amor . Me leva morena me leva. Me leva pro teu bangalô . Leva me leva. Me leva morena. Que eu vou.  "
925,Dendê (fala Mansa),Abadá Capoeira," Dendê, Dendê. lálá e lá, lálá e lá. ô dendê.  .      Dendê, Dendê.      lálá e lá, lálá e lá.  . Levou rasteira. balançou, caiu no chão. se perde a cabeça. também perde a razão. ô dendê.  . Pro capoeira. que não joga, só estranha. pois acredite. se bater, também apanha. ô dendê.  . O capoeira. já nasce natural. com manha e malícia. não seja artificial. ô dendê.  . Quando treinar. ponha na consciência. seja capoeira. não viva de aparência. ô dendê.  . No jogo duro. com malícia e com mandinga. olho no olho. cuidado, mantenha a ginga. ô dendê.  "
926,Todo de Cabeza,Kaleth Morales," Esta es mi canción de despedida. Será lo mejor para los dos. Pues no soy el dueño de tu vida. Y lo mas grave no se porque no lo entiende el corazón. Dime como hago para explicarle. A mi alma envuelta entre la fe. Que aunque sea difícil olvidarte. Debo intentarlo. Porque creo que nunca te podré tener. Si no deseas que me marche. Demuestra que al igual que yo quieres amarme. Y que también te estas muriendo por besarme. Y así yo intentare esperarte. Hasta que tu decidas entregarte. A este hombre que ha hecho todo para enamorarte. Ay, porque estoy enloqueciendo y tengo todo de cabeza. Te voy a seguir queriendo aunque tu no te des cuenta. Que el maldito sufrimiento es quien causa mis tristezas. Y de paso a mi conquista le va quitando la fuerza. Que no puedo darte el mundo para nadie es un secreto. Yo tan solo te aseguro que serás mi amor eterno. Quien controle mi futuro y me saque de este infierno. Donde lo bello y lo puro se destruye con el tiempo.  "
927,Cabo Verde,Lura, Sinto a voz da minha côr. Quente e calma como tu. Como a chuva na minha terra. Que lava os olhos e a dor. Sinto a falta do teu cheiro. Pela negra quente e nua. Quando danças perco o jeito. Não sei se estou na Terra ou na Lua. Cabo Verde oh Cabo Verde. Sinto saudades da minha mãe. Em Cabo Verde. Tens as ilhas mais bonitas. Que Deus fez para mostrar. O meu povo que chora e grita. Eraça negra que quer amar. Há uma morna que me encanta. Tem sorriso e magia. Cabo Verde tu és a manta. que cobre a dor e dá alegria. Cabo Verde oh Cabo Verde. Sinto saudades da minha mãe. Em Cabo Verde.  
928,Akhenaton e Nefertiti,Olodum," ""amenófis soberano. Rei akhenaton. Foi um faraó da décima oitava dinastia. Que iniciou o culto de adoração ao sol. Fundando em tebas a religião monoteísta. Agradável para aton ele se permaneceu. Destruindo o clero de amon pra adorar um único deus. Construiu akhenaton horizonte do disco solar. Dividindo opiniões entre os povos de lá. Egito ê akhenaton. Olodum navega o nilo com os seguidores de aton. Ê karnak, ê karnak. Cidade do templo de amonrá. Ê karnak, ê karnak. Santuário de um povo milenar. Nefertiti, nefertiti, nefertiti e akhenaton. O olodum vem apresentar o reino do casal solar. Segundo a história, o rei amenhotep III. Preocupado com a invasão e o poder dos hititas. decidiu enviar um mensageiro pra conversar com o rei. Pra lhe pedir em casamento a sua filha. O rei dusratta aceitou e enviou a princesa taduhepa. Que chegou tão divina na corte do senhor das duas terras. Mas o encontro logo acabou e a princesa desapareceu. Tão misteriosamente. Ninguém sabe no que sucedeu. O pai de tutankamon casouse com nefertiti. A bela que chegou a ser grande sacerdotisa. Tiveram o império arruinado a mando de horehmeb. Que fizera de tutankamon politeísta. E o amonrá olodum. Unicidade ao destino onde aton e olodumaré tem o mesmo sentido""..  "
929,Asereje,Kaoma," Mira lo que se avecina. a la vuelta de la esquina. viene Diego rumbeando.. Con la luna en las pupilas . y su traje agua marina. parece de contrabando.. Y donde mas no cabe un alma. alli se mete a darse caña. poseido por el ritmo ragatanga. . Y el DJ que lo conoce. toca el himno de las doce. para Diego la cancion mas deseada. Y la baila,y la goza y la canta.... Aserejé, ja deje tejebe tude jebere. sebiunouba majabi an de bugui an de buididipí (x3) . No es cosa de brujeria. que lo encuentre to's los dias. por donde voy caminando.. Diego tiene chuleria. y ese punto de alegria. rastafari afrogitano. Y donde mas no cabe un alma. alli se mete a darse caña. poseido por el ritmo ragatanga. . Y el dj que lo conoce. toca el himno de las doce. para Diego la cancion mas deseada. Y la baila,y la goza y la canta.... Aserejé, ja deje tejebe tude jebere. sebiunouba majabi an de bugui an de buididipí (x3).  "
930,Nosso Amor é Lindo,Saulo Fernandes," Chega de ficar bem longe. Eu prefiro ter você aqui bem perto. Acordar bem cedo e sentir o rosto no meu travesseiro. Por tanto tempo eu esperei você. Vem cá, me abraça forte. Dá um cheiro, um carinho,. Vem brincar. Pela claridade nosso dia. Acabou de começar. Abra a janela e deixa o sol entrar. Grave amor, escreva amor. Isso que eu te digo. Sem você não vivo. Nosso amor é lindo.  "
931,Reggae do Porto,Saulo Fernandes, Entardeceu lá no porto. Palmas que lá vem o sol. Menina sentada na areia. Na vibe de bobeira. Maluco se jogou no mar. A nado pra canoa. Numa onda da boa. Numa onda da boa. E quando o Sol se despedir. Namorada pra mim. Que é de se apaixonar. Ver a Lua no mar. Deixa a noite correr. Deixa o vento parar. Deixa o beijo durar. O seu tempo.  
932,Sistema Solar,Ana Person," Vênus, Netuno,. Júpiter, Saturno,. Terra, Urano, Plutão,. Marte e Mercúrio.. São nove planetas que giram em torno do Sol.... Sou habitante da Terra.. Tenho mar,. Tenho os rios, as florestas. E os animais..  "
933,Na Sequência do Grave,MC Nando," Então relaxa na minha vara. Se solta piranhinha. Então relaxa na minha vara. Se solta piranhinha. Hoje tu vai ficar. Aqui no baile das casinha. Hoje tu vai ficar. Aqui no baile da ruinha. Na sequência do grave. Que bate o beat bate. Que faz sua bunda mexer sem parar. E vem dançando, e vem dançando. E vem dançando, e vem dançando. Vai bumbum, vai bumbum não para de mexer. Vai bumbum, vai bumbum eu fiz essa aqui pra você. Vai bumbum, vai bumbum não para de mexer. Vai bumbum, vai bumbum eu fiz essa aqui pra você. Na sequência do grave. Que bate o beat bate. Que faz sua bunda mexer sem parar. E vem dançando, e vem dançando. E vem dançando, e vem dançando. Então relaxa na minha vara. Se solta piranhinha. Então relaxa na minha vara. Se solta piranhinha. Hoje tu vai ficar. Aqui no baile das casinha. Hoje tu vai ficar. Aqui no baile da ruinha. Na sequência do grave. Que bate o beat bate. Que faz sua bunda mexer sem parar. E vem dançando, e vem dançando. E vem dançando, e vem dançando. Vai bumbum, vai bumbum não para de mexer. Vai bumbum, vai bumbum eu fiz essa aqui pra você. Vai bumbum, vai bumbum não para de mexer. Vai bumbum, vai bumbum eu fiz essa aqui pra você. Na sequência do grave. Que bate o beat bate. Que faz sua bunda mexer sem parar. E vem dançando, e vem dançando. E vem dançando, e vem dançando.  "
934,Quase Tudo,Banda 007," A Dona Ana lá dos móveis usados. Já deve ter vendido o nosso sofá. O terno e o vestido de noiva deve estar num bazar. Pra doar. O carro que ficou comigo. Essa semana eu vou trocar. O apê que nós dois dividimos. Já coloquei pra alugar. Eu dei um fim em quase tudo. É, quase tudo. Mas o amor que eu sinto por você tá aqui. Eu não doei, eu não vendi. Vai ser difícil alguém tirar de mim. E se tirar, eu deixo de existir. O amor que eu sinto por você tá aqui. E eu não doei, eu não vendi. Vai ser difícil alguém tirar de mim. E se tirar, eu deixo de existir. O amor que eu sinto por você tá aqui.  "
935,Total,Netinho," Total. Que me importa se duvidas. Se era bem melhor a vida. Quando tu não existias. Total. Bateu na porta o destino. E me levou por um caminho. Que eu não pude escolher. A ti, prefiro uma cerveja. A ti, amigos numa mesa. A ti, brindemos juntos. O fracasso desse amor. Que me importa se duvidas. Total, total. Que me importa se já vais. Total, total. Se era bem melhor a vida. Voltar aos teus braços, jamais. Que me importa se duvidas. Total, total. Que me importa se já vais. Total, total. Se era bem melhor a vida. Provar os seus beijos, jamais.  "
936,Beijinho Doce (part. Chitãozinho e Xororó e Margareth Menezes),Ivete Sangalo, Que beijinho doce. Que ele tem. Depois que eu beijei ele. Nunca mais amei ninguém. Que beijinho doce. Foi ele quem trouxe. De longe pra mim. Se me abraço apertado. Suspiro dobrado. Que amor sem fim. Coração quem manda. Quando a gente ama. Se eu estou junto dele. Sem dar um beijinho. Coração reclama. Que beijinho doce. Foi ele quem trouxe. De um longe pra mim. Abraço apertado. Suspiro dobrado. Que amor sem fim.  
937,Ô papai,Oz Bambaz," Se demorei pra te abalar sem um sinal, sinal. Mandei beijinhos mas você não se ligou. Fiz um biquinho, fiz ate cara de mau, de mau,. Você saiu de ladinho e disfarçou (2x). Que reboliço bonito você fez,. Deixa comigo, chegou minha vez. Vou balançar, vou sacudir teu coração. E aqui nos bambaz só cantaram esse refrão. Ô papai, ai papai. Como é tão lindo você me chamar. Ô papai, ai papai. Como é tão lindo ver você quebrar. Ô papai, ai papai. Como é tão lindo você me chamar. Ô papai, ai papai. Como é tão lindo ver você quebrar. É tão lindo ver você amor,. Fazer promessas e carinhos, eu vou. Ter você perto de mim é tão legal.. Sentir seu corpo tão bonito e sensual.. Ô papai, ai papai. Como é tão lindo você me chamar. Ô papai, ai papai. Como é tão lindo ver você quebrar. Ô papai, ai papai. Como é tão lindo você me chamar. Ô papai, ai papai. Como é tão lindo ver você quebrar.  "
938,Lençol Vermelho,Boa Toda," Lençol vermelho. Banda boa toda. Oi amor. Iaê tudo bem. Tudo bem sim.. Tenho uma surpresa pra você. O que amor, fala logo. Calma, é surpresa. Ah fala logo amor. Você confia em mim. Claro que sim. Então te pego as 9. Tá bom, beijos. De hoje naum passa, não fica sem graça,. Você não sabe a surpresa que te aguarda.. Eu fico louca, me perguntando,. Quero saber o que você ta aprontando.. Só feche os olhos, que eu vou te guiando,. Você vai ver no que eu estava pensando.. O que ta falando, pra onde vamos,. Eu reparei como você ta me olhando.. Chegou a hora, é agora já pode olhar. Só diga se gostou ou não. Vamos ver num que vai dar. Nunca fiz isso por nunguém,. Por nínguem, por ninguém.... Que lindo, esse lençol vermelho. O teto com espelho,. Nem sei o que falar,. Só quero te amar... Que lindo, esse lençol vermelho. O teto com espelho,. Nem sei o que falar,. Só quero te amar, te amar.  "
939,Cantar de Emigração,Adriano Correia de Oliveira," INSTRUMENTAL. Este parte, aquele parte. e todos, todos se vão.. Galiza ficas sem homens. que possam cortar teu pão.. Tens em troca órfãos e órfãs. Tens campos de solidão.. Tens mães que não têm filhos. Filhos que não têm pai.. Coração que tens e sofre. Longas ausências mortais.. Viúvas de vivos mortos. Que ninguém consolará.. Este parte, aquele parte. E todos, todos se vão.. Galiza ficas sem homens. Que possam cortar teu pão.. INSTRUMENTAL.  "
940,Amor de Sobremesa,Cheiro De Amor," Eu vou estar aqui quando você voltar. Vou abrir a porta pra você entrar. Vou colher as flores pra te receber. Vou estar pronta pra você. Vou preparar o jantar vou abrir o vinho. Vou te encher de beijos, te fazer carinho. Vou arrumar o quarto meia luz acesa. Vou te dar amor de sobremesa. Por mais que você diga. que ninguém é de ninguém. Tenho convicção que sou teu. O meu corpo dá sinal de alerta. Dia e noite me desperta. Me dizendo que. do seu amor não esqueceu. Por mais que você diga. que sou apenas um caso passado. Lembranças vão te incomodar. O verdadeiro amor não se apaga. vira página mas não rasga. o tempo passa. mas um dia tudo volta ao seu lugar.  "
941,Gata Brasileira,Axé Bahia," Vejo o seu cenário que monumental. quebradeira brasileira charme especial. filha do vento, balançou meu pensamento,. que swingue, que swingue, que beleza. balança o corpo feito furacão. chega a me faltar o fôlego, palpitação. me dê um beijo e eu te abro a minha vida. como cartas sobre a mesa. Linda, saiba que voce. chegou aqui pra iluminar meu samba. veio forte, meio sem querer,. abusou da sorte me deixou de perna bamba. Já tá claro vejo o dia amanhacer. mas a esperança não morreu ainda. não me canso, quero te querer. gata brasileira, linda, muito mais que linda. Eu quero ouvir o grito da galera. (ÊÊÊÊ). vem comigo que vai ser legal. eu quero ouvir o grito da galera. (ÊÊÊÊ). a gata brasileira patrimônio federal. Eu quero ouvir o grito da galera. (ÊÊÊÊ). vem comigo que vai ser legal. eu quero ouvir o grito da galera. (ÊÊÊÊ). a gata brasileira patrimônio federal. . dálhe bum, dálhe bumbum, dálhe. dálhe bum, dálhe bumbum, dálhe. dálhe bum, dálhe bumbum, dálhe. dálhe bum, dalhe bum, dalhe bum. É muito brilho pra uma pessoa só. e a sua imagem tem o significado da beleza. eu quero todo mundo, no movimento. elevando o pensamento pra manter a chama acesa. Já tô completamente enfeitiçado por essa mulher. é um objeto de cobiça todo mundo quer. uma maravilha como essa ninguém nunca viu. é a gata brasileira patrimônio do Brasil. Linda, saiba que voce. chegou aqui pra iluminar meu samba. veio forte, meio sem querer,. abusou da sorte me deixou de perna bamba. Já tá claro vejo o dia amanhacer. mas a esperança não morreu ainda. não me canso, quero te querer. gata brasileira, linda, muito mais que linda. Eu quero ouvir o grito da galera. (ÊÊÊÊ). vem comigo que vai ser legal. eu quero ouvir o grito da galera. (ÊÊÊÊ). a gata brasileira patrimônio federal. Eu quero ouvir o grito da galera. (ÊÊÊÊ). vem comigo que vai ser legal. eu quero ouvir o grito da galera. (ÊÊÊÊ). a gata brasileira patrimônio federal. . dálhe bum, dálhe bumbum, dálhe. dálhe bum, dálhe bumbum, dálhe. dálhe bum, dálhe bumbum, dálhe. dálhe bum, dalhe bum, dalhe bum.  "
942,Sous le ciel de Paris,Yves Montand," Sous le ciel de Paris. S'envole une chanson (hum, hum). Elle est née d'aujourd'hui. Dans le coeur d'un garçon. Sous le ciel de Paris. Marchent des amoureux (hum, hum). Leur bonheur se construit. Sur un air fait pour eux. Sous le pont de Bercy. Un philosophe assis. Deux musiciens quelques badauds. Puis les gens par milliers.. Sous le ciel de Paris. Jusqu'au soir vont chanter (hum, hum). L'hymne d'un peuple épris. De sa vieille cité. Près de Notre Dame. Parfois couve un drame. Oui mais à Paname. Tout peut s'arranger. Quelques rayons du ciel d'été. L'accordéon d'un marinier. L'espoir fleurit. Au ciel de Paris.. (solo). Et le ciel de Paris. A son secret pour lui. Depuis vingt siècles il est épris. De notre Ile Saint Louis.. Quand elle lui souritIl met son habit bleu (hum, hum). Quand il pleut sur Paris. C'est qu'il est malheureux. Quand il est trop jaloux. De ses millions d'amants (hum, hum). Il fait gronder sur nous. Son tonnerr' éclatant. Mais le ciel de Paris. N'est pas longtemps cruel. Pour se fair' pardonner. Il offre un arc en ciel..  "
943,Alma Feminina,Daniela Mercury," Canto porque sou guerreira. Tenho alma de mulher. Sou de fé,sou brasileira. Chego lá se Deus quiser. Danço pra mostrar a minha cara. Sou mais eu, sou joia rara, acredito no meu valor. Quando estou feliz sou purpurina. Tenho alma de menina e uso a força da voz pra falar de amor. Canta, canta, canta. Que é só felicidade na garganta. Feminina de Verdade.  "
944,Muito Obrigado Axé,Daniela Mercury," Ôdo, axé, ôdo. Axé ôdo, axé ôdo.... Isso é pra te levar no ilê. Pra te lembrar do badauê. Pra te lembrar de lá.. Isso é pra te levar no meu terreiro. Pra te levar no candomblé. Pra te levar no altar.. Isso é pra te levar na fé. Deus é brasileiro. Muito obrigado axé.. Ilumina o mirin orumilá. Da estrada que vem a cota. É um malê, é um maleme. Quem tem santo é que entende.. Quanto mais. Pra quem tem ogum missão de paz. Quanto mais. Pra quem tem ideias e os orixás. Joga as armas pra lá. Joga, joga as armas pra lá. Joga as armas pra lá. Traz orquestra.. Joga as armas pra lá. Joga, joga as armas pra lá. Joga as armas pra lá. Faz a festa..  "
945,Vumbora Amar,Bell Marques, O vento faz rendezvous. No seu cabelo alinhado. Acostumado com meu embolado. Acho que o passo é do seu sapato. Dona Naná tá danada. O santo dela desceu. A jangada tá lavada. Entre nela mais eu. Vumbora amar. Embora mais eu. Vumbora amar. Embora mais eu. Eu deixaria a areia. Coberta de você. No seu cabelo enrolado. Leve um cacho de dendê. Salte que o salto. É do seu sapato. Passe que o espaço. É do seu cavalgo. Minha inha. Minha inha. Minha inha. Minha inha.  
946,Ulê Lê Lê Lê,Chiclete Com Banana, Ulê lê lê lê. Ulê lê lê lê. Ulê lê lê lê. Ulê lê lê lê (2x). Por enganar o meu desejo. Eu deixei de te amar. Você é tudo o que eu vejo. O que pego o que sinto. O que me faz sonhar. Ulê lê lê lê. Ulê lê lê lê. Ulê lê lê lê. Ulê lê lê lê. Pouco me importa do passado. Quero poder te abraçar. Viver esse amor adolescente. Assim como o vento vai pro mar. Foi por esse amor. Teu corpo é tudo o que brilha. É a única ilha. Do oceáno do meu desejo. Foi por esse amor. Tão bela cor de laranjeira. Teu corpo é tudo o que cheira. Ah ah ah. Uoo. Ah ah ah. Uoo. Ah ah ah. Uoo (2x).  
947,Pra Sempre Ter Você,Ivete Sangalo, Bola de cristal. Me diga como eu vou ficar. Sem saber se ter você. É tudo o que eu posso fazer. Tanto eu tenho pra falar. Mas você foge sem porquê. Fica a se perder de mim. Mas sei que vou te achar. Vem cá. Me mostra toda a sua perfeição. Que eu encontrei quando te vi. Assim eu juro. Nunca vou te magoar. (Refrão). Eu quero o teu sorriso pra mim. Quero dormir e acordar com você. Pra sempre sempre. Eu quero o seu olhar só pra mim. Quero viver. Quero ter você. Pra sempre ter você. Sempre fiz falsas promessas. Mas agora é pra valer. Procurava um grande amor. E em você eu encontrei. Não quero dissimular. Um sentimento tão normal. Quero ter você junto de mim. E isso é tão natural. Vem cá. Esquece o medo bobo de falar de amor. Porque não é igual. Eu sei. Você nunca vai se arrepender..  
948,Como Vai Você,Daniela Mercury, Como vai você. Eu preciso saber da sua vida. Peça alguém pra me contar sobre o seu dia. Anoiteceu e eu preciso só saber. Como vai você. Que já modificou a minha vida. Razão de minha paz já esquecida. Nem sei se gosto mais de mim ou de você. Vem que a sede de te amar me faz melhor. Eu quero amanhecer ao seu redor. Preciso tanto me fazer feliz. Vem que o tempo pode afastar nos dois. Não deixe tanta vida pra depois. Eu só preciso saber.... Como vai você.  
949,Basta Ya,Olga Tañon," Desde hoy. He prohibido a mis ojos. El mirarte de nuevo a la cara. Tienes algo que acaba conmigo. Y a mi mente, de mi alma separa. Tengo que. Renunciar a creerte. Antes que. Ya no tenga remedio. Si mi vida. Dejara tu suerte. Mi camino. Sera un cementerio mas. Y basta ya. De tu inconciencia. De esta forma tan absurda. De ver a diario como echas a la basura. Mi corazon. Lo que te doy, con tanta fe. De ver en ti felicidad. Me llevare. La dignidad de no caer mas en tu juego. Hare de todo mi interior nuevos senderos. Y llorare. Hasta lograr. Que algun dia. Ya no te pueda recordar. Y llorare hasta lograr. Que algun dia, ya no te pueda recordar.  "
950,Eu Sou Soteropolitano,Chiclete Com Banana, Quando bate o atabaque . A galera lá no Iraque . Canta um canto de paz . Quando rufa o repinique . A menina dá chilique . É bonito demais . Segue o mantra da alegria . Pelas ruas da Bahia . Explodindo amor . Essa gente tem magia . Que de cara contagia . Misturando a cor . Eu sou soteropolitano . Eu sou baiano . Eu sou de salvador . Eu sou soteropolitano . Eu sou baiano . Eu sou de paz e amor.  
951,Ladeira do Pelô,Olodum," Olodum, negro elite. E negritude. Deslumbrante por ter magnitude. Integra no canto toda a massa. Que vem para a praca agitar. Salvador se mostrou mais alerta. Com o Bloco Olodum cantar. Lê  Lê Lê Lê ô. ê aê a. Aganjou aiwá, muito axé. Canta o povo de origem nagô. seu corpo nao fica mais inerte. Que o bloco Olodum ja pintou. Lê  Lê Lê Lê ô. ê aê a. E eu vou e eu vou e eu vou. Vou subir a ladeira do pelô. Balancando a banda prá lá. Balancando a banda prá cá. E falei Olodum, Olodum. Salvador minha Bahia capital. Me leva que eu vou, eu vou. Olodum deus dos deuses. Vulcao africano de pelô.  "
952,El Poderoso de Israel,Juan Carlos Alvarado, Él es el poderoso de israel. El poderoso de israel. Su vos se oira nadie lo detendra. Al poderoso de israel. Y de noche cantaremos. Celebrando su poder. Con alegria de corazón. Como el que va con la flauta. Al monte de yahvé. Celebraremos su poder. Y los ojos de los ciegos se. Abriran y ellos veran. Los oidos de los sordos oiran. El cojo saltará con el arpa dazaran. La lengua de los mudos cantará.  
